RECIPE_FILE_PATH,EXECUTION_DATE_TIME,EXECUTION_DURATION,EXCEPTIONS_SUMMARY
"src/main/resources/xmltobq/ETL/m_DWH_E_D_HIER_COMERCIAL/_ETL_m_DWH_E_D_HIER_COMERCIAL.json","2026/03/17 17:39:27.319","39","SUCCESS"
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_ODS_F_TS_CONT_TARJETA/_ETL_m_ODS_F_TS_CONT_TARJETA.json","2026/03/17 17:30:20.799","39","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_UBR_GRUPO_SEGMENTO_MIS_INSERT/_ETL_m_DWH_D_UBR_GRUPO_SEGMENTO_MIS_INSERT.json","2026/03/19 21:18:32.590","38","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_POSICION_CUENTA_EOD_CVCM_PAR/_ETL_m_DM_MOD_POSICION_CUENTA_EOD_CVCM_PAR.json","2026/03/19 19:41:16.668","38","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_INSTRUMENTOS_WM_INSERT/_ETL_m_DWH_D_INSTRUMENTOS_WM_INSERT.json","2026/03/19 19:31:29.284","38","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_MOVIMIENTO_DP_UPDATE/_ETL_m_DWH_LKP_MOVIMIENTO_DP_UPDATE.json","2026/03/19 19:26:07.311","38","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_DECLARACION_JH_PAR/_ETL_m_DM_MOD_DECLARACION_JH_PAR.json","2026/03/19 19:15:32.657","38","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_PRESCRIPTORES_PR_INSERT/_ETL_m_DWH_D_PRESCRIPTORES_PR_INSERT.json","2026/03/19 17:06:52.721","38","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_NGEM_EMPLEADOS_UPDATE/_ETL_m_DWH_L_NGEM_EMPLEADOS_UPDATE.json","2026/03/19 16:53:50.513","38","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_ACT_SEGUIMIENTO_TAREA/_ETL_m_DM_LKP_ACT_SEGUIMIENTO_TAREA.json","2026/03/19 15:30:50.475","38","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_NOTIF_ELEC_UPDATE/_ETL_m_DWH_L_NOTIF_ELEC_UPDATE.json","2026/03/19 15:22:07.872","38","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_CONTACTO_CLIENTE_ACTIVA_PAR/_ETL_m_DM_LKP_CONTACTO_CLIENTE_ACTIVA_PAR.json","2026/03/19 15:02:17.206","38","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_LKP_PRECIO_INV_SG_E/_ETL_m_DWH_E_LKP_PRECIO_INV_SG_E.json","2026/03/19 14:51:43.171","38","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_HIER_CENTRO_MES_6/_ETL_m_DM_HIER_CENTRO_MES_6.json","2026/03/19 14:49:17.066","38","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_CONTR_TARJ_MORATORIA_UPDATE/_ETL_m_LOAD_LKP_CONTR_TARJ_MORATORIA_UPDATE.json","2026/03/19 14:29:38.516","38","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_F_TRANSF_EXTRANJ_ISO20022_INSERT/_ETL_m_DWH_F_TRANSF_EXTRANJ_ISO20022_INSERT.json","2026/03/19 13:44:02.552","38","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_REL_CONTR_AG_CONTR_CLI_UPDATE/_ETL_m_DWH_D_REL_CONTR_AG_CONTR_CLI_UPDATE.json","2026/03/19 13:27:29.541","38","SUCCESS"
"src/main/resources/xmltobq/ODS/LOANS_AND_LEASING_527_1/m_ODS_TPM51/_ETL_m_ODS_TPM51.json","2026/03/19 11:45:40.310","38","SUCCESS"
"src/main/resources/xmltobq/RDM/m_RDM_F_REGULATORIOS_DF/_ETL_m_RDM_F_REGULATORIOS_DF.json","2026/03/17 18:44:57.503","38","SUCCESS"
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_STG_LKP_MOTIVO_BAJA_TJ/_ETL_m_STG_LKP_MOTIVO_BAJA_TJ.json","2026/03/17 17:52:35.283","38","SUCCESS"
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_ODS_TID97/_ETL_m_ODS_TID97.json","2026/03/17 17:37:34.624","38","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_CANAL_FISICO_UPDATE/_ETL_m_LOAD_LKP_CANAL_FISICO_UPDATE.json","2026/03/19 19:57:42.524","37","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_COMUNICACION_COTITULAR_REV_UPDATE/_ETL_m_LOAD_LKP_COMUNICACION_COTITULAR_REV_UPDATE.json","2026/03/19 19:55:39.690","37","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_EVENTO_TRANSACCION_UPDATE/_ETL_m_LOAD_LKP_EVENTO_TRANSACCION_UPDATE.json","2026/03/19 19:52:35.519","37","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_HIER_COMERCIAL_INSERT/_ETL_m_DWH_D_HIER_COMERCIAL_INSERT.json","2026/03/19 19:04:05.636","37","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_TIPO_DIR_TELCO_NEW/_ETL_m_DM_LKP_TIPO_DIR_TELCO_NEW.json","2026/03/19 18:21:45.556","37","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_REL_CONTR_AG_CONTR_CLI/_ETL_m_DM_LKP_REL_CONTR_AG_CONTR_CLI.json","2026/03/19 17:43:42.653","37","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_INE_POSTAL_UPDATE_GCP/_ETL_m_DWH_L_TG_INE_POSTAL_UPDATE_GCP.json","2026/03/19 16:49:43.009","37","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_IMPAGADO_REC_TJ_INSERT/_ETL_m_DWH_D_IMPAGADO_REC_TJ_INSERT.json","2026/03/19 16:17:13.746","37","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_FIN_INSTRUMENT_DET_POS_FI_CU/_ETL_m_DWH_E_MOD_FIN_INSTRUMENT_DET_POS_FI_CU.json","2026/03/19 15:31:12.331","37","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_UBR_OBTENCION_COD_UBR_UPDATE/_ETL_m_DWH_D_UBR_OBTENCION_COD_UBR_UPDATE.json","2026/03/19 15:06:49.649","37","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_UBR_FINANCE_IDENT_GROUP_UPDATE/_ETL_m_DWH_D_UBR_FINANCE_IDENT_GROUP_UPDATE.json","2026/03/19 15:05:38.470","37","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_TRANS_OPCIONES_FX_UPDATE/_ETL_m_DWH_D_TRANS_OPCIONES_FX_UPDATE.json","2026/03/19 12:47:13.700","37","SUCCESS"
"src/main/resources/xmltobq/ODS/SFE_ACTIVA_CLIENTE_25500_2/m_ODS_ACT_SUBFAMILIA/_ETL_m_ODS_ACT_SUBFAMILIA.json","2026/03/19 12:16:36.309","37","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_REL_CONTRATO_AG_CLIENTE/_ETL_m_DWH_E_D_REL_CONTRATO_AG_CLIENTE.json","2026/03/19 12:12:45.305","37","SUCCESS"
"src/main/resources/xmltobq/ODS/SFE_ACTIVA_CLIENTE_25500_2/m_ODS_ACT_FAMILIA/_ETL_m_ODS_ACT_FAMILIA.json","2026/03/19 12:10:19.045","37","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_PR_10_PRESCRIPTORES/_ETL_m_DQ3_ODS_PR_10_PRESCRIPTORES.json","2026/03/17 18:14:26.033","37","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1285932877282333.."
"src/main/resources/xmltobq/ETL/m_DWH_E_D_CLASIFICACION_GB/_ETL_m_DWH_E_D_CLASIFICACION_GB.json","2026/03/17 17:16:10.272","37","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_SGR_EMPRESAS/_ETL_m_DM_MOD_SGR_EMPRESAS.json","2026/03/19 19:59:04.993","36","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_SFMC_ACCION/_ETL_m_DM_MOD_SFMC_ACCION.json","2026/03/19 19:54:14.907","36","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_PULSE_MANAGER_PAR/_ETL_m_DM_MOD_PULSE_MANAGER_PAR.json","2026/03/19 19:45:29.516","36","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_GESTORA_SG_PPI_INSERT/_ETL_m_DWH_D_GESTORA_SG_PPI_INSERT.json","2026/03/19 19:07:55.240","36","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_MOTIVO_REPARAC_EX_INSERT/_ETL_m_DWH_D_MOTIVO_REPARAC_EX_INSERT.json","2026/03/19 18:56:05.439","36","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_SOFTOKEN_DBLINE/_ETL_m_DM_LKP_SOFTOKEN_DBLINE.json","2026/03/19 18:05:02.335","36","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_UBR_OBTENCION_COD_UBR_2_INSERT/_ETL_m_DWH_D_UBR_OBTENCION_COD_UBR_2_INSERT.json","2026/03/19 17:36:04.758","36","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_MENSAJE_OPERADOR_AF/_ETL_m_DWH_E_MOD_MENSAJE_OPERADOR_AF.json","2026/03/19 15:30:34.352","36","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_HIER_CENTRO_UPDATE/_ETL_m_LOAD_HIER_CENTRO_UPDATE.json","2026/03/19 15:19:09.841","36","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_TSG_P1_PRESTACION_PPI/_ETL_m_DWH_E_D_TSG_P1_PRESTACION_PPI.json","2026/03/19 14:54:22.702","36","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_F_HISTORICO_OPERACION_VL_CU/_ETL_m_DWH_E_F_HISTORICO_OPERACION_VL_CU.json","2026/03/19 14:50:09.589","36","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_DIR_POSTAL_UPDATE/_ETL_m_DWH_LKP_DIR_POSTAL_UPDATE.json","2026/03/19 14:34:50.914","36","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_LOTE_EB_UPDATE/_ETL_m_DWH_D_LOTE_EB_UPDATE.json","2026/03/19 13:33:38.149","36","SUCCESS"
"src/main/resources/xmltobq/ODS/PARTNER_DATA_4433_1/m_STG_LKP_CUESTIONARIO_MIFID_PREG/_ETL_m_STG_LKP_CUESTIONARIO_MIFID_PREG.json","2026/03/19 13:04:38.794","36","SUCCESS"
"src/main/resources/xmltobq/ODS/SFE_ACTIVA_CLIENTE_25500_2/m_ODS_ACT_CUSTOMER_SUB_CAMPAIGN/_ETL_m_ODS_ACT_CUSTOMER_SUB_CAMPAIGN.json","2026/03/19 12:08:55.330","36","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_UBR_SEGMENTO_UPDATE/_ETL_m_DWH_D_UBR_SEGMENTO_UPDATE.json","2026/03/19 12:04:41.173","36","SUCCESS"
"src/main/resources/xmltobq/ODS/SG_INSURANCES_AND_PENSION_PLANS_23128_1/m_ODS_TSG_G3_PLAN_FONDO_PPI/_ETL_m_ODS_TSG_G3_PLAN_FONDO_PPI.json","2026/03/19 04:13:57.108","36","SUCCESS"
"src/main/resources/xmltobq/ODS/PAYMENTS_544_2/m_ODS_TEX04/_ETL_m_ODS_TEX04.json","2026/03/19 02:06:01.868","36","SUCCESS"
"src/main/resources/xmltobq/ODS/LOANS_AND_LEASING_527_1/m_ODS_PM_20/_ETL_m_ODS_PM_20.json","2026/03/17 21:41:26.753","36","SUCCESS"
"src/main/resources/xmltobq/ODS/LOANS_AND_LEASING_527_1/m_ODS_F_PM_PROPUESTAS/_ETL_m_ODS_F_PM_PROPUESTAS.json","2026/03/17 21:38:03.155","36","SUCCESS"
"src/main/resources/xmltobq/ODS/INSOLVENCIES_SYSTEM_637_1/m_ODS_F_SE_CONTRATOS/_ETL_m_ODS_F_SE_CONTRATOS.json","2026/03/17 21:16:55.531","36","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_BQ_05/_ETL_m_DQ3_ODS_BQ_05.json","2026/03/17 21:01:42.943","36","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1295967918316625.."
"src/main/resources/xmltobq/ODS/GENERAL_LEDGER_5900_2/m_ODS_UBR_GRAL_INDI_EST_EXCL/_ETL_m_ODS_UBR_GRAL_INDI_EST_EXCL.json","2026/03/17 19:56:24.596","36","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_F_PM_PROPUESTAS/_ETL_m_DQ3_ODS_F_PM_PROPUESTAS.json","2026/03/17 17:35:56.758","36","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1284304149421750.."
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_BQ_01/_ETL_m_DQ3_ODS_BQ_01.json","2026/03/17 17:11:05.233","36","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1282812291244416.."
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_MOD_TIPO_INTERES_UPDATE/_ETL_m_DWH_L_TG_MOD_TIPO_INTERES_UPDATE.json","2026/03/19 20:25:18.632","35","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_RECS_TYPE_30_ODB/_ETL_m_DM_RECS_TYPE_30_ODB.json","2026/03/19 20:20:31.398","35","java.lang.RuntimeException(1): Table <...> not found"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_PARAMS_JERARQUIA_GESTORES_INSERT/_ETL_m_LOAD_LKP_PARAMS_JERARQUIA_GESTORES_INSERT.json","2026/03/19 19:51:13.228","35","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_ODIGO_EVENTOS_IVR/_ETL_m_DM_LKP_ODIGO_EVENTOS_IVR.json","2026/03/19 16:56:42.061","35","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_SIT_CONCURSAL_CLI_BEPI_UPDATE/_ETL_m_DWH_D_SIT_CONCURSAL_CLI_BEPI_UPDATE.json","2026/03/19 15:35:26.106","35","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_LIMITES_CVCM_INSERT/_ETL_m_DWH_D_LIMITES_CVCM_INSERT.json","2026/03/19 15:31:20.209","35","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_CLIENTE_MOVIMIENTO_AF/_ETL_m_DWH_E_MOD_CLIENTE_MOVIMIENTO_AF.json","2026/03/19 15:07:11.366","35","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_EEMM_PERSONA_EM_UPDATE/_ETL_m_DWH_EEMM_PERSONA_EM_UPDATE.json","2026/03/19 14:26:40.006","35","SUCCESS"
"src/main/resources/xmltobq/CDM/m_CDM_LKP_MST_MONTHLY_GUARANTEES_MTD/_ETL_m_CDM_LKP_MST_MONTHLY_GUARANTEES_MTD.json","2026/03/19 14:18:31.060","35","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_CNAE2009_UPDATE_GCP/_ETL_m_DWH_L_TG_CNAE2009_UPDATE_GCP.json","2026/03/19 13:26:53.172","35","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_F_REL_PERSONA/_ETL_m_DWH_F_REL_PERSONA.json","2026/03/19 12:37:27.402","35","SUCCESS"
"src/main/resources/xmltobq/ODS/TESORERIA_22115_1/m_ODS_TM_23_LIQ_AGRUP/_ETL_m_ODS_TM_23_LIQ_AGRUP.json","2026/03/19 01:28:49.956","35","SUCCESS"
"src/main/resources/xmltobq/ODS/INVESTMENT_FUNDS_411_2/m_ODS_TFO_75_COM_CUSTODIA/_ETL_m_ODS_TFO_75_COM_CUSTODIA.json","2026/03/17 21:31:42.276","35","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_CARTERA_DPM_INSERT/_ETL_m_DWH_D_CARTERA_DPM_INSERT.json","2026/03/17 20:51:59.666","35","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_TUA_01_INSTRUMENTOS/_ETL_m_DQ3_ODS_TUA_01_INSTRUMENTOS.json","2026/03/17 19:16:41.873","35","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1289666169235333.."
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_TGK24/_ETL_m_DQ3_ODS_TGK24.json","2026/03/17 18:47:35.114","35","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1287920092774625.."
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_TAV_04_GASTOS/_ETL_m_DQ3_ODS_TAV_04_GASTOS.json","2026/03/17 18:26:40.344","35","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1286664518018416.."
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_PM_87_CALIFICA_PERS_PROD/_ETL_m_DQ3_ODS_PM_87_CALIFICA_PERS_PROD.json","2026/03/17 17:51:46.459","35","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1285249386100416.."
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_ODS_TIDB4_LOG_WALLET/_ETL_m_ODS_TIDB4_LOG_WALLET.json","2026/03/17 17:39:01.125","35","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_F_TS_CONT_TARJETA/_ETL_m_DQ3_ODS_F_TS_CONT_TARJETA.json","2026/03/17 17:38:41.970","35","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1284467741131916.."
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_F_GB_DEVOLUCIONES/_ETL_m_DQ3_ODS_F_GB_DEVOLUCIONES.json","2026/03/17 17:27:52.932","35","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1283819446647666.."
"src/main/resources/xmltobq/DWH/m_DWH_D_FACTURA_FACTORING_IMEX_UPDATE/_ETL_m_DWH_D_FACTURA_FACTORING_IMEX_UPDATE.json","2026/03/19 20:57:20.586","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_MOTIVO_DESBLOQUEO_UPDATE/_ETL_m_DWH_L_TG_MOTIVO_DESBLOQUEO_UPDATE.json","2026/03/19 20:24:40.214","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_MOD_DB_DIRECT_EB_INSERT/_ETL_m_DWH_MOD_DB_DIRECT_EB_INSERT.json","2026/03/19 20:00:39.608","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_PARAM_RESP_UPDATE/_ETL_m_LOAD_LKP_PARAM_RESP_UPDATE.json","2026/03/19 19:50:35.064","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_SIT_ESTAMPACION_UPDATE/_ETL_m_LOAD_LKP_SIT_ESTAMPACION_UPDATE.json","2026/03/19 19:49:06.481","34","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_DET_PASOS/_ETL_m_DM_MOD_DET_PASOS.json","2026/03/19 19:16:12.593","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_TITULARES_QS_INSERT/_ETL_m_DWH_D_TITULARES_QS_INSERT.json","2026/03/19 19:12:30.314","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_ODIGO_INTERACCION_CLIENT_UPDATE/_ETL_m_DWH_D_ODIGO_INTERACCION_CLIENT_UPDATE.json","2026/03/19 18:52:48.442","34","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_TRIBUTOS_DOM_EST_RT/_ETL_m_DM_LKP_TRIBUTOS_DOM_EST_RT.json","2026/03/19 18:42:32.173","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_SFMC_SUSCRIPTOR_INSERT/_ETL_m_DWH_D_SFMC_SUSCRIPTOR_INSERT.json","2026/03/19 17:27:20.997","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_SUPLEM_SG_RIESGO_UPDATE/_ETL_m_DWH_D_SUPLEM_SG_RIESGO_UPDATE.json","2026/03/19 16:17:29.443","34","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_EDIFICIO/_ETL_m_DM_LKP_EDIFICIO.json","2026/03/19 15:37:14.096","34","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_COMP_ASEGURADORA/_ETL_m_DM_LKP_COMP_ASEGURADORA.json","2026/03/19 14:54:08.485","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_CLIENTE_CLASIF_MIFID_UPDATE/_ETL_m_DWH_LKP_CLIENTE_CLASIF_MIFID_UPDATE.json","2026/03/19 14:27:38.575","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_PROPUESTAS_UPDATE/_ETL_m_DWH_LKP_PROPUESTAS_UPDATE.json","2026/03/19 13:18:44.605","34","SUCCESS"
"src/main/resources/xmltobq/ODS/SFE_ACTIVA_CLIENTE_25500_2/m_ODS_ACT_BUSINESS_LOGS/_ETL_m_ODS_ACT_BUSINESS_LOGS.json","2026/03/19 13:11:56.945","34","SUCCESS"
"src/main/resources/xmltobq/ODS/NOTIFICATION_HUB_50369_1/m_ODS_NHUB_LOADED_ENCHCD_PUSH_NT/_ETL_m_ODS_NHUB_LOADED_ENCHCD_PUSH_NT.json","2026/03/19 04:22:34.489","34","SUCCESS"
"src/main/resources/xmltobq/ODS/PAYMENTS_544_2/m_ODS_TEX36/_ETL_m_ODS_TEX36.json","2026/03/19 04:04:25.803","34","SUCCESS"
"src/main/resources/xmltobq/ODS/QUESTIONNAIRE_TOOL_112114_4/m_ODS_QT_PRODUCT_KE/_ETL_m_ODS_QT_PRODUCT_KE.json","2026/03/19 03:08:52.167","34","SUCCESS"
"src/main/resources/xmltobq/ODS/TELEPHONIC_BANKING_23051_3/m_STG_LKP_CONTRATOS_DBLINE/_ETL_m_STG_LKP_CONTRATOS_DBLINE.json","2026/03/19 01:35:57.248","34","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_OPERACION_PM/_ETL_m_DWH_E_D_OPERACION_PM.json","2026/03/19 01:05:32.880","34","java.lang.IllegalArgumentException(1): Lookup table 'ODS_F_PM_BIENES_PROMO' not found in registry"
"src/main/resources/xmltobq/ETL/m_DWH_E_F_REGULATORIOS_TEMPORALES2_GCP/_ETL_m_DWH_E_F_REGULATORIOS_TEMPORALES2_GCP.json","2026/03/19 01:04:55.424","34","org.apache.spark.sql.catalyst.ExtendedAnalysisException(1): A column or function parameter with name <...> cannot be resolved"
"src/main/resources/xmltobq/ODS/LOANS_AND_LEASING_527_1/m_ODS_PM_87_CALIFICA_PERS_PROD/_ETL_m_ODS_PM_87_CALIFICA_PERS_PROD.json","2026/03/17 21:46:00.790","34","SUCCESS"
"src/main/resources/xmltobq/RDM/m_RDM_D_TIPO_ESQ_AMORTIZ_CIRBE/_ETL_m_RDM_D_TIPO_ESQ_AMORTIZ_CIRBE.json","2026/03/17 17:51:55.439","34","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_ODIGO_TU_INBOUND/_ETL_m_DWH_E_D_ODIGO_TU_INBOUND.json","2026/03/17 17:51:54.334","34","org.apache.spark.sql.catalyst.ExtendedAnalysisException(1): A column or function parameter with name <...> cannot be resolved"
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_ODS_F_TS_PRODUCTO/_ETL_m_ODS_F_TS_PRODUCTO.json","2026/03/17 17:31:02.529","34","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_CONTRATO_GB/_ETL_m_DWH_E_D_CONTRATO_GB.json","2026/03/17 17:20:20.489","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_EMP_PERFIL_FUNC/_ETL_m_DWH_LKP_EMP_PERFIL_FUNC.json","2026/03/20 00:27:16.933","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_CIRBE_NMIS_PAR/_ETL_m_DWH_L_CIRBE_NMIS_PAR.json","2026/03/20 00:01:50.745","33","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_SFMC_JOURNEY/_ETL_m_DM_MOD_SFMC_JOURNEY.json","2026/03/19 19:57:29.342","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_DETALLE_OPERACIONES_MIS/_ETL_m_LOAD_LKP_DETALLE_OPERACIONES_MIS.json","2026/03/19 19:55:02.095","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_SIT_SERVICIO_UPDATE/_ETL_m_LOAD_LKP_SIT_SERVICIO_UPDATE.json","2026/03/19 19:48:30.281","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_INFO_RESERVADA_INSERT/_ETL_m_DWH_LKP_INFO_RESERVADA_INSERT.json","2026/03/19 19:39:05.093","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_PRESTAMOS_PM_INSERT/_ETL_m_DWH_D_PRESTAMOS_PM_INSERT.json","2026/03/19 17:50:39.209","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_ERRORES_INCOMING_TS_INSERT/_ETL_m_DWH_D_ERRORES_INCOMING_TS_INSERT.json","2026/03/19 17:00:19.304","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_PROPUESTAS_PO_INSERT/_ETL_m_DWH_D_PROPUESTAS_PO_INSERT.json","2026/03/19 16:34:33.370","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_OPERACION_SG_INV_UPDATE/_ETL_m_DWH_D_OPERACION_SG_INV_UPDATE.json","2026/03/19 16:18:26.520","33","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_DIR_POSTAL/_ETL_m_DM_LKP_DIR_POSTAL.json","2026/03/19 15:31:10.331","33","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_FIN_INSTRUMENT_DET_POS_FP/_ETL_m_DWH_E_MOD_FIN_INSTRUMENT_DET_POS_FP.json","2026/03/19 15:10:14.758","33","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_F_POSICION_VALORES/_ETL_m_DWH_E_F_POSICION_VALORES.json","2026/03/19 14:51:08.526","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_EEMM_CUENTA_CONT_DELETE/_ETL_m_DWH_EEMM_CUENTA_CONT_DELETE.json","2026/03/19 14:40:10.156","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_MOD_CLIENTE_MOVIMIENTO_INSERT_FP/_ETL_m_DWH_MOD_CLIENTE_MOVIMIENTO_INSERT_FP.json","2026/03/19 13:24:10.822","33","SUCCESS"
"src/main/resources/xmltobq/ODS/SFE_ACTIVA_CLIENTE_25500_2/m_ODS_ACT_PROSPECT_PHONES/_ETL_m_ODS_ACT_PROSPECT_PHONES.json","2026/03/19 12:16:01.543","33","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_POSICION_SG_INV/_ETL_m_DWH_E_D_POSICION_SG_INV.json","2026/03/19 12:13:51.873","33","SUCCESS"
