cluster_name,dag_id,no_of_jobs,num_of_workers,worker_machine_type,master_machine_type,total_active_minutes,estimated_cost_eur,TIMER_NAME,TIMER_TIME
stg-to-ods-mis-590-2-m,UNKNOWN_DAG_ID,18,6,e2-highcpu-32,e2-highcpu-32,19.20,3.0098,ZERO_TIMER,00:00
comparator-financial-agents-4550-2,UNKNOWN_DAG_ID,10,5,e2-highcpu-32,e2-highcpu-32,19.18,2.5782,ZERO_TIMER,00:00
comparator-mis-590-2-m,UNKNOWN_DAG_ID,18,5,e2-highcpu-32,e2-highcpu-32,18.66,2.5080,ZERO_TIMER,00:00
comparator-financial-assets-402-1a,UNKNOWN_DAG_ID,9,5,e2-highcpu-32,e2-highcpu-32,18.63,2.5038,ZERO_TIMER,00:00
comparator-mis-590-2-h,UNKNOWN_DAG_ID,21,4,e2-highcpu-32,e2-highcpu-32,18.39,2.0597,ZERO_TIMER,00:00
comparator-fiscal-reporting-23080d,UNKNOWN_DAG_ID,8,5,e2-highcpu-32,e2-highcpu-32,18.01,2.4200,ZERO_TIMER,00:00
cluster-wf-dmr-load-e338500b-2340,wf_DMR_LOAD_T_00_00__T_00_35__T_01_00__T_03_00__T_22_08__T_23_40,18,9,e2-highcpu-32,e2-highcpu-32,17.76,3.9786,T_23_40_UA,00:40
stg-to-ods-wealth-manager-49067-1,UNKNOWN_DAG_ID,8,7,e2-highcpu-32,e2-highcpu-32,17.57,3.1494,ZERO_TIMER,00:00
comparator-card-processing-644-1-a,UNKNOWN_DAG_ID,6,7,e2-highcpu-32,e2-highcpu-32,17.32,3.1039,ZERO_TIMER,00:00
comparator-payments-544-2-d,UNKNOWN_DAG_ID,4,7,e2-highcpu-32,e2-highcpu-32,17.13,3.0694,ZERO_TIMER,00:00
comparator-customer-engagement-165,UNKNOWN_DAG_ID,10,5,e2-highcpu-32,e2-highcpu-32,16.87,2.2669,ZERO_TIMER,00:00
stg-to-ods-contrack-35644-1,UNKNOWN_DAG_ID,13,5,e2-highcpu-32,e2-highcpu-32,16.31,2.1917,ZERO_TIMER,00:00
stg-to-ods-warning-risk-47605-1-a,UNKNOWN_DAG_ID,18,4,e2-highcpu-32,e2-highcpu-32,16.27,1.8217,ZERO_TIMER,00:00
comparator-loans-and-leasing-527a,UNKNOWN_DAG_ID,23,4,n2-highcpu-32,n2-highcpu-32,16.23,2.5968,ZERO_TIMER,00:00
comparator-card-processing-644-1-c,UNKNOWN_DAG_ID,12,5,n2-highcpu-32,n2-highcpu-32,16.22,3.1146,ZERO_TIMER,00:00
stg-to-ods-host-architecture-22096,UNKNOWN_DAG_ID,13,4,n2-highcpu-32,n2-highcpu-32,16.10,2.5766,ZERO_TIMER,00:00
