cluster_name,recipe_filename,avg_executors_per_job
cluster-wf-load-info-f713283d-0615,_ETL_m_DWH_LKP_MOVIMIENTOS_SE_PAR.json,0.7970523852454858
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_MOD_CLIENTE_MOVIMIENTO_UPDATE_FI.json,0.796554323836398
stg-to-ods-collateral-system-2550c,_ETL_m_ODS_F_GR_GARANTES.json,0.7965162874180828
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_MOD_CLIENTE_MOVIMIENTO_INSERT_VL.json,0.7957360601829768
cluster-wf-dwh-load-t-05-00-0500,_ETL_m_DWH_E_D_REL_CLI_CONTR_SMARAG.json,0.7949924042129655
stg-to-ods-loans-and-leasing-5272,_ETL_m_ODS_PO_03_CONCEPTO_LIQUIDA.json,0.794566468526663
stg-to-ods-nextportfolio-28892-1,_ETL_m_ODS_DPM9.json,0.7943865109238841
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_E_D_CONTRATO_SG_INV.json,0.7942118137995541
stg-to-ods-nextportfolio-28892-1,_ETL_m_ODS_DPM_ESG.json,0.7940317533807674
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DM_LKP_REGISTRO_WALLET.json,0.7934610203504388
stg-to-ods-card-processing-644-1-b,_ETL_m_ODS_TID_90_ESTCOM.json,0.7913289934015324
comparator-general-tables-5898-1-b,_ETL_m_ODS_TTI01.json,0.7906988638078442
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_RECIBOS_SEPA_INSERT.json,0.7892098504751677
stg-to-ods-mis-590-2-d,_ETL_m_STG_LKP_PRODUCTO_COMERCIAL.json,0.7872837648572942
cluster-wf-dmr-load-t-06-00-0600,_ETL_m_DWH_F_MOVIMIENTOS_SICAV_PAR.json,0.7870736413473124
stg-to-ods-payments-544-2-a,_ETL_m_ODS_F_GB_INTERESES_STD.json,0.7862859148573434
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_E_D_SUPLEM_SG_RIESGO_PM.json,0.786015141061965
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_REL_LIN_GARANTIAS.json,0.7853220920241233
stg-to-ods-investment-funds-411-2,_ETL_m_ODS_TFO_70_PRODUCTO_MOD_D299.json,0.7841869463394766
stg-to-ods-nextportfolio-28892-1,_ETL_m_ODS_WMS.json,0.7828940394304248
stg-to-ods-telephonic-banking-2304,_ETL_m_STG_LKP_MOT_SIT_TARJETA_DBLINE.json,0.7803610670862646
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_BPM_DYN_FIELD_VALUES.json,0.7789841666109414
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_D_REL_RIESGO_GTIA_INSERT.json,0.7781528454332407
stg-to-ods-sg-insurances-and-pensd,_ETL_m_ODS_TSG_41.json,0.7767351175870175
stg-to-ods-fx-options-kaleidoscop7,_ETL_m_ODS_SUMMIT_CUSTOMER.json,0.7765286188074793
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_MOD_CLIENTE_MOVIMIENTO_UPDATE_VL.json,0.7764948589112421
comparator-warning-risk-47605-1-a,_ETL_m_ODS_AR_ALARMA_REFINANCIACION.json,0.7758712779207312
comparator-tf-imex-459-1-a,_ETL_m_ODS_OPDOCOM.json,0.7746334626781519
stg-to-ods-card-processing-644-1-b,_ETL_m_ODS_TID_03_TARCOM.json,0.7740611126561808
stg-to-ods-risk-data-base-es-2994b,_ETL_m_ODS_RD_100_LK_DIA.json,0.7740358115077016
comparator-wealth-manager-49067-1,_ETL_m_ODS_XE_CODIGO_REFERENCIA.json,0.7738898166380939
stg-to-ods-payments-544-2-c,_ETL_m_ODS_TEX11.json,0.7738870239567553
stg-to-ods-tesoreria-22115-1-a,_ETL_m_ODS_F_CIRBE_TM_DIARIO.json,0.7723285307434634
comparator-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_CONTRATOS.json,0.771453077116079
stg-to-ods-payments-544-2-b,_ETL_m_ODS_TGB57.json,0.7703871278646393
stg-to-ods-risk-data-base-es-2994b,_ETL_m_ODS_RD_10_FR_GARANTIAS.json,0.7701266130907033
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_68_LIMITE_OPER.json,0.7697648140126017
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_MOD_TARJETAS.json,0.7687175071252947
cluster-wf-dmr-load-e338500b-0035,_ETL_m_DQ3_ODS_TSC_04_TARIFAS.json,0.7666666666666667
stg-to-ods-customer-engagement-16c,_ETL_m_ODS_SFMC_JOURNEY_ACTIVITY.json,0.7665742383910085
cluster-wf-load-info-7e158412-0345,_ETL_m_DM_LKP_FACTURAS_PM.json,0.7661275207752783
cluster-wf-dmr-load-t-07-00-0700,_ETL_m_DWH_F_ALARMAS_CONSOLIDADA_CLI_PAR.json,0.7652874550687486
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_PROPUESTAS_PO_INSERT.json,0.7652110698087078
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_TSC_01_DELETE_01.json,0.7645412996312416
stg-to-ods-loans-and-leasing-5272,_ETL_m_ODS_F_PM_BIENES_PROMO.json,0.7636088709677419
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_TRANSF_EMITIDA_EX_UPDATE.json,0.76281705909099
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_INTERV_NO_DEUDOR_PO_INSERT.json,0.7627977675682921
stg-to-ods-host-architecture-22096,_ETL_m_STG_LKP_EVENTO_TRANSACCION.json,0.7615881070457573
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_D_FPI915S_DATOS_BASICOS_UPDATE.json,0.7614035144410626
stg-to-ods-alerts-and-advices-sys7,_ETL_m_ODS_SUSCAVIS.json,0.761398520155155
stg-to-ods-fixed-term-deposits-396,_ETL_m_ODS_TFP_07_PRODUCTO.json,0.7612199870277285
stg-to-ods-tf-imex-459-1-a,_ETL_m_ODS_COF_IMEX.json,0.7595796735040679
stg-to-ods-mis-590-2-b,_ETL_m_STG_HIER_SEGMENTO_N4.json,0.759324681566931
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_D_REGULARIZA_AVAL_UPDATE.json,0.7588648279824749
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_D_SOLICITUD_AUTO_SG_PPI_UPDATE.json,0.7576615656544646
cluster-wf-dwh-load-4b53af6c-0420,_ETL_m_LOAD_LKP_JERARQUIA_GESTORES_UPDATE.json,0.7573459850771671
stg-to-ods-questionnaire-tool-1123,_ETL_m_ODS_QT_OF_SIGNATURE.json,0.756926692070013
cluster-wf-dwh-load-t-08-15-0815,_ETL_m_DWH_D_INSTRUMENTOS_WM_INSERT.json,0.7555255011304991
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_CLIENTE_ENVIO_PAGO_EMAIL_UPDATE.json,0.7554788448721405
cluster-wf-load-info-f713283d-0615,_ETL_m_DWH_D_COMUNI_ASNEF_EXPERIA_CRP.json,0.7551099742039197
stg-to-ods-payments-544-2-c,_ETL_m_ODS_TFT_01_MOV_FLOAT.json,0.7548946814656962
stg-to-ods-guarantees-confirming6,_ETL_m_ODS_TAV_11_AVAL.json,0.7533738630915826
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_RDM_F_REFINANCIACION.json,0.7532112896778972
stg-to-ods-warning-risk-47605-1-a,_ETL_m_ODS_AR_07_EMPRESA_EXTRANJERA.json,0.7529577576883065
cluster-wf-dmr-load-t-07-00-0700,_ETL_m_RDM_F_ALARMAS_CONSOLIDADA_CLI_PAR.json,0.7529408699225353
stg-to-ods-partner-data-4433-1-b,_ETL_m_STG_LKP_CUESTIONARIO_MIFID_PREG.json,0.7529095870717031
comparator-partner-data-4433-1-a,_ETL_m_ODS_TPW74_EDRS.json,0.7518518676066668
stg-to-ods-payments-544-2-c,_ETL_m_ODS_TEX10.json,0.7498342926914355
cluster-wf-dmr-load-t-00-45-0045,_ETL_m_DM_MOD_LIQUID_MERC_DEPO.json,0.7489276686331384
stg-to-ods-card-processing-644-1-b,_ETL_m_ODS_TID_25_PAR_TIP_ENT.json,0.7484068627450982
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_LISTA_PEP_DELETE.json,0.7478717603164642
stg-to-ods-tesoreria-22115-1-b,_ETL_m_ODS_TM25.json,0.7473649842863098
stg-to-ods-card-processing-644-1-b,_ETL_m_ODS_TID_42_BONIF_PRODUCTO.json,0.7457930957625848
comparator-current-accounts-385-25,_ETL_m_ODS_CVCM_KW775T.json,0.7440603983819981
comparator-tf-imex-459-1-a,_ETL_m_ODS_OPDOCPRC.json,0.7436729573984477
stg-to-ods-payments-544-2-c,_ETL_m_ODS_TRT_05_RECAUDACION_EST.json,0.7419898439664692
stg-to-ods-payments-544-2-a,_ETL_m_ODS_F_CIR_MODULO_E_GB.json,0.7414367737144609
comparator-payments-544-2-e,_ETL_m_ODS_TEX50_INTRADIA.json,0.7409410088219459
stg-to-ods-wealth-manager-49067-1,_ETL_m_ODS_XE_CARTERA.json,0.7393077238708958
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_F_MASTER_GARANTIAS_PAR.json,0.7374705424756125
stg-to-ods-contrack-35644-1,_ETL_m_ODS_CTRK1_CONTRATO_CLIENTE.json,0.73743080993081
cluster-wf-dwh-load-4b53af6c-0400,_ETL_m_DM_LKP_PRODUCTO_COMERCIAL.json,0.7368611125709612
stg-to-ods-nextportfolio-28892-1,_ETL_m_ODS_DPM_OBJ_INV.json,0.7361407798995457
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_TASK_CRITERIA_GROUP.json,0.7357819476852803
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_SM_DYN_FIELD_VALUES.json,0.7353127103921886
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_CONTRATO_SG_INV_UPDATE.json,0.7323845287176921
stg-to-ods-contrack-35644-1,_ETL_m_ODS_CMOF_VERSION.json,0.7302733262108262
comparator-wealth-manager-49067-1,_ETL_m_ODS_XE_INSTRUMENTS.json,0.7295609841306228
comparator-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_GARANTIAS.json,0.7294441357895763
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_PRODUCTOS_PM_UPDATE.json,0.7294222577433602
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_CONT_SRC_CHANNEL_WAY.json,0.7286065835531077
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_D_MOVIMIENTOS_AV_UPDATE.json,0.7282631704419145
cluster-wf-dmr-load-t-08-25-0825,_ETL_m_DWH_F_VARIABLE_DOC_SD_PAR.json,0.7281917677708911
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_F_CONTRATO_RC_M_PAR.json,0.7274909407216629
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DM_MOD_CL_PROTO_RATIO_ADIC_PAR.json,0.726687575725247
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_RDM_F_TASACIONES_PAR.json,0.725715805285648
stg-to-ods-risk-data-base-es-2994a,_ETL_m_ODS_RC_51_SHORTFALL_PERIMETRO.json,0.7256789929600989
comparator-fixed-term-deposits-390,_ETL_m_ODS_CVCM_TFP_03_LIQUIDAC.json,0.7253551987152249
stg-to-ods-host-architecture-22096,_ETL_m_STG_LKP_RESULTADO_TRANSACCION.json,0.7251961625809981
cluster-wf-dwh-load-t-04-30-0430,_ETL_m_DWH_D_APT_PROPUESTAS_INSERT.json,0.7243296651939002
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_F_PVALDB_PAR.json,0.7232791416157647
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_D_GASTO_CORREO_AV_INSERT.json,0.7218709269418371
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_TIPO_BLOQUEO_UPDATE.json,0.7217490392802294
comparator-risk-data-base-es-29944,_ETL_m_ODS_F_FRC38DS_REP_GR.json,0.7186915311696929
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_E_D_REL_RIESGO_GTIA.json,0.7184066068429272
comparator-sfe-activa-cliente-2555,_ETL_m_ODS_ACT_BPM_CASE_WRAPPER.json,0.7175948900170103
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_CUENTA_ACREEDOR_PM_INSERT.json,0.7172442923585467
comparator-general-tables-5898-1-b,_ETL_m_ODS_TTI02.json,0.71700324169536
comparator-warning-risk-47605-1-a,_ETL_m_ODS_AR_ALARMA_SEPA.json,0.7167638559421754
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DM_LKP_ACT_GRUPO_ALERTA.json,0.7148504927638352
stg-to-ods-general-ledger-5900-2-b,_ETL_m_ODS_TSA02.json,0.7134726542007538
stg-to-ods-mis-590-2-m,_ETL_m_ODS_U_LAST_LOGIN.json,0.7132842579847187
cluster-wf-dmr-load-t-06-00-0600,_ETL_m_DWH_D_CARTERA_DPM_UPDATE.json,0.7130289146075007
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_SUCURSALES_UPDATE.json,0.7127264790379577
cluster-wf-dmr-load-425ff947-0425,_ETL_m_DWH_F_FACILITY_CRES.json,0.7122957455549855
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_NON_RESIDENT_CALENDAR.json,0.7114134207527939
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_30_TARJETAS.json,0.7113475852019906
cluster-wf-dwh-load-t-04-25-0425,_ETL_m_DM_LKP_OPERACIONES_MIS.json,0.7113175845493506
stg-to-ods-guarantees-confirming9,_ETL_m_ODS_TSP29.json,0.7111784231066368
comparator-wealth-manager-49067-1,_ETL_m_ODS_XE_PROPUESTA_INVERSION.json,0.7106273681406323
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_F_TRACK_EVENTO_DEFAULT_PAR.json,0.7099214927683766
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_E_D_GARANTIA_SG_RIESGO.json,0.7085152042178773
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_E_D_OPERACION_ESTATICA.json,0.7083444528592209
cluster-wf-dwh-load-93e5fa9b-2330,_ETL_m_RDM_F_CIRBE_BDE_CRGCIR_DATOS_PAR.json,0.7074976825220702
stg-to-ods-guarantees-confirming6,_ETL_m_ODS_TAV_10_CON_ESTANDAR.json,0.7064321399062076
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_EXPORTADOR_UPDATE.json,0.706061718639118
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_CANC_FDD.json,0.7046509898689469
cluster-wf-load-info-25f3c2ad-0000,_ETL_m_DWH_D_LIQUID_AGRU_DERIVADO_TM_UPDATE.json,0.70449018800695
comparator-electronic-banking-4845,_ETL_m_ODS_TEB_14_MODULO_PART.json,0.703960804995796
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DM_LKP_TRAMO_APLAZADO_EXTR_TJ.json,0.7035697236454425
stg-to-ods-current-accounts-385-2f,_ETL_m_ODS_TTL11_INTRADIA.json,0.7033931446974926
stg-to-ods-mis-590-2-m,_ETL_m_ODS_GRUPO_USUARIO.json,0.7031698975353842
cluster-wf-load-info-986acbb7-0100,_ETL_m_DWH_LKP_CLASE_CLIENTE_UPDATE.json,0.7026106266587229
cluster-wf-dwh-load-t-05-50-0550,_ETL_m_DWH_D_MODULO_GVO_EB_UPDATE.json,0.7023644439119577
stg-to-ods-card-processing-644-1-b,_ETL_m_ODS_OPER_ECOM_TJ_AUT_DENE.json,0.7015149383237184
cluster-wf-load-info-1e0fd893-0800,_ETL_m_DWH_D_PROTOCOLO_CONTRATOS_PAR.json,0.7011150268517751
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DWH_D_TPV_COMERCIO_UPDATE.json,0.6986334457364378
cluster-wf-dwh-load-t-02-40-0240,_ETL_m_DWH_E_LKP_DESCRIPCION_NTRK.json,0.6985800492362066
cluster-wf-dmr-load-t-22-00-2200,_ETL_m_DWH_F_PETICION_IRBA_PAR.json,0.6985501271215556
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_MOD_CLIENTE_MOVIMIENTO_UPDATE_SG.json,0.6965609052268429
comparator-partner-data-4433-1-a,_ETL_m_ODS_TPW14_CLASIF_MIFID.json,0.6962864424330126
stg-to-ods-securities-valors-409e,_ETL_m_ODS_TVA_72_CTA_DIVISA.json,0.6942286589126291
stg-to-ods-loans-and-leasing-5272,_ETL_m_ODS_PO_37_OTRO_BIEN.json,0.6939161966156326
stg-to-ods-payments-544-2-f,_ETL_m_ODS_X_CESOP_TAXID.json,0.6938434652104659
stg-to-ods-mis-590-2-m,_ETL_m_ODS_L_USUARIO.json,0.6932709398874095
stg-to-ods-nextportfolio-28892-1,_ETL_m_ODS_DPM7.json,0.6932286120019162
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_OPERACION_U_I.json,0.6925957906478734
stg-to-ods-cirbe-22112-1-b,_ETL_m_ODS_F_CIR_FRC524S.json,0.6922086762236644
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_MOD_CLIENTE_MOVIMIENTO_INSERT.json,0.6920322699985306
stg-to-ods-mis-590-2-e,_ETL_m_STG_LKP_LOTE_DIARIO.json,0.6905387295631198
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_D_GTIA_PERS_TITULAR_UPDATE.json,0.687957382315738
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_D_COMISION_AV_INSERT.json,0.6876400270214704
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_RECHAZOS_FDD.json,0.6875437091517415
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_ALERTS.json,0.6864539896894303
comparator-warning-risk-47605-1-a,_ETL_m_ODS_AR_ALARMA_SHORTFALL_RESTO.json,0.6864091532135241
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_D_PRODUCTO_SG_PPI_INSERT.json,0.6832118069928524
stg-to-ods-collateral-system-2550c,_ETL_m_ODS_GR_16_RELPROTAS.json,0.6827564315465505
comparator-expert-assistant-feed9,_ETL_m_ODS_L_ACTAS_MIFID.json,0.6812362429643328
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DM_LKP_MOVIMIENTOS_AVAL.json,0.6811197206155188
comparator-expert-assistant-feed9,_ETL_m_ODS_TUA_31.json,0.6808510723750076
comparator-current-accounts-385-2a,_ETL_m_ODS_LKP_MOV_CERTIFICADOS.json,0.6805815236273548
stg-to-ods-guarantees-confirming6,_ETL_m_ODS_F_AV_CONTRATOS.json,0.6802598575592705
stg-to-ods-insolvencies-system-63d,_ETL_m_ODS_RD_12_FR_TR_REF.json,0.6800003496685905
stg-to-ods-mis-590-2-l,_ETL_m_ODS_TGA007_F_FAMCONT.json,0.6799694493239427
cluster-wf-dmr-load-t-08-20-0820,_ETL_m_DM_MOD_PAGINA_EXTRACTO_IZ_PAR.json,0.6796957671957672
comparator-securities-valors-4090,_ETL_m_ODS_TVA_30_INSTRUMENTOS.json,0.678323534970563
cluster-wf-dmr-load-t-08-25-0825,_ETL_m_DM_MOD_VARIABLE_DOC_SD_PAR.json,0.6782524765737749
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_CONTACT_RESULT_REASON.json,0.6778770070479095
cluster-wf-dmr-load-t-03-00-0300,_ETL_m_DWH_E_F_CLIENTE_METRICA_AUM.json,0.6766802570148366
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DM_LKP_TG_1384_ESG_GSS_APPROVALS.json,0.6756955293427227
comparator-electronic-banking-4845,_ETL_m_ODS_TEB_21_PART_ADM.json,0.6756519819588862
stg-to-ods-odigo-contact-center-76,_ETL_m_ODS_ODIGO_CI360.json,0.6752406916174579
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_E_MOD_TARIF_COND_ESTD.json,0.6748460140422616
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_RDM_F_PVALDB_PAR.json,0.6744495662351453
stg-to-ods-fiscal-reporting-230809,_ETL_m_ODS_FACTURAS_EMITIDAS.json,0.673619332525637
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_D_GARANTIA_GR_UPDATE.json,0.6735556398104613
comparator-terms-and-fees-21701-1a,_ETL_m_ODS_TSC_03_CONDIC_ESTAN.json,0.6734101418340575
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_TIEMPO.json,0.6728243796029592
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_MOD_CLIENTE_MOVIMIENTO_UPDATE_AF.json,0.6728129228718388
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_AGRUPACION_CVCM_UPDATE.json,0.6726983925761587
cluster-wf-dwh-load-t-01-00-0100,_ETL_m_DWH_E_MOD_PREGUNTAS_OI.json,0.6725073803786682
cluster-wf-load-info-6b956e1c-0330,_ETL_m_DWH_D_CLASIFICACION_GB_UPDATE.json,0.6724605620061457
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_D_CERTIF_EFICIEN_ENERG_DELETE.json,0.6722335454778581
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_LIQ_IMPOS_DEP_CVCM_UPDATE.json,0.6716864673215109
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_MOD_ORDENES_CLIENTE_INSERT.json,0.6713265413692359
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_LKP_PROPUESTAS.json,0.6701448790649672
comparator-warning-risk-47605-1-a,_ETL_m_ODS_AR_ALARMA_BREACH_CONTRACT.json,0.670118213818448
stg-to-ods-odigo-contact-center-76,_ETL_m_ODS_ODIGO_INTERACCION_CLIENT.json,0.6695167316793323
cluster-wf-dmr-load-t-00-45-0045,_ETL_m_DWH_MOD_LIQUID_MERC_DEPO.json,0.6694850762604693
cluster-wf-load-info-7e158412-0345,_ETL_m_DM_LKP_DATOS_SIMULACION_PO.json,0.6684557931906997
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_22_PRODUCTOS.json,0.667605643714488
stg-to-ods-general-tables-5898-1-b,_ETL_m_ODS_TTI01.json,0.6666466586634654
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_RATING_SHEET_UPDATE.json,0.6662633915037469
stg-to-ods-safe-deposit-boxes-3516,_ETL_m_ODS_BX_01_CONTR_CAJAS_ALQ.json,0.6658460565479155
stg-to-ods-current-accounts-385-2f,_ETL_m_ODS_TTL15_INTRADIA.json,0.6654172619589981
comparator-odigo-contact-center-7d,_ETL_m_ODS_ODIGO_GRUPO_AGENTES_HEAD.json,0.6648261552989663
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_PRESTAMOS_PM_UPDATE.json,0.6640859713747225
stg-to-ods-contrack-35644-1,_ETL_m_ODS_CMOF_CLIENTE_VER.json,0.6640001012344544
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_GARAN_RECIBO_SG_RIESGO_UPDATE.json,0.662937706192075
stg-to-ods-odigo-contact-center-76,_ETL_m_ODS_ODIGO_MESSAGES.json,0.6623224336638971
stg-to-ods-payments-544-2-c,_ETL_m_ODS_TEX08.json,0.6620506612405854
cluster-wf-cro-rc-load-main,_ETL_m_RDM_F_GARANTIAS_RC_M.json,0.6616213869603189
cluster-wf-load-info-dc8f22d4-main,_ETL_m_DM_MOD_TRANSF_EXTRANJ_ISO20022.json,0.6615162951996848
comparator-db-sas-46485-3-b,_ETL_m_ODS_SPM_CESC.json,0.6613055840635624
stg-to-ods-notification-hub-503696,_ETL_m_ODS_NHUB_TBM_TEXT_PARS.json,0.660688924104657
comparator-tf-imex-459-1-a,_ETL_m_ODS_PARTY_EXTENSION_IMEX.json,0.660448484470363
comparator-tf-imex-459-1-a,_ETL_m_ODS_PARTY_IMEX.json,0.660165411715687
comparator-sg-insurances-and-pens9,_ETL_m_ODS_TSG_40.json,0.6594222331847176
cluster-wf-dmr-load-425ff947-0425,_ETL_m_RDM_F_FACILITY_CRES.json,0.6588630623323586
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DM_LKP_CALENDARIO_DIVISA.json,0.6587895382086653
cluster-wf-cro-rc-load-main,_ETL_m_RDM_F_GARANTIAS_RC_D.json,0.6586578643899319
cluster-wf-load-info-25f3c2ad-0000,_ETL_m_DWH_F_ALERTAS_SUSCRITAS_CLIE_INSERT.json,0.6585511168186571
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DM_MOD_TRAZ_REFINAN.json,0.658385055940051
comparator-payments-544-2-d,_ETL_m_ODS_TEX_12.json,0.6575651303366402
cluster-wf-load-info-6b956e1c-0330,_ETL_m_DWH_E_F_ESTADISTICAS_CEDENTE_M.json,0.6554860676811897
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_RDM_F_DAILY_TRIGGER_MT_PAR.json,0.6546935520657484
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_52_TARGET_MARKET.json,0.6542012309339043
comparator-odigo-contact-center-78,_ETL_m_ODS_ODIGO_MESSAGES.json,0.654171347823748
stg-to-ods-risk-data-base-es-2994a,_ETL_m_ODS_RC_50_SHORTFALL_INFORME.json,0.653833891813198
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_D_OPERACION_SG_PPI_INSERT.json,0.6536700805205072
cluster-wf-dmr-load-t-05-35-0535,_ETL_m_DWH_D_HIER_COMERCIAL_UPDATE.json,0.6535680679645938
stg-to-ods-telephonic-banking-2304,_ETL_m_STG_LKP_TIPO_CONTRATO.json,0.6534868803997982
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DM_LKP_POBLACIONES.json,0.6529680365296804
stg-to-ods-operation-flow-managem9,_ETL_m_ODS_TQS_03_EVENTOS.json,0.6526573787409701
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_DWH_L_GEST_MES.json,0.6526066724050666
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TI_FINALIDAD_AVALES.json,0.6523250646802251
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_MOD_CLIENTE_MOVIMIENTO_SG_E.json,0.6520676585423657
stg-to-ods-questionnaire-tool-1123,_ETL_m_ODS_QT_OF.json,0.6519443500831831
stg-to-ods-card-processing-644-1-b,_ETL_m_ODS_TID97.json,0.6515741868833248
cluster-wf-dwh-load-t-05-15-0515,_ETL_m_DM_L_SAP_LKP_PUESTOS.json,0.651492442529249
stg-to-ods-mis-590-2-e,_ETL_m_STG_HIER_CENTRO_3.json,0.6510901136344021
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_ALERT_GROUP.json,0.6499229934462728
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_F_COUNTERPARTY_RC_M.json,0.6496685398464477
stg-to-ods-payments-544-2-e,_ETL_m_ODS_TEX02_INTRADIA.json,0.6494788505488741
cluster-wf-load-info-6b956e1c-0330,_ETL_m_DWH_E_D_COND_ESPEC_COMISION_GB.json,0.6494366043514674
comparator-exposure-risk-29832-1-a,_ETL_m_ODS_TER10_NOTIFICACION.json,0.6491951453667437
cluster-wf-dmr-load-t-03-00-0300,_ETL_m_RDM_D_UBR_PLANPROD_PRODRDM.json,0.648998998998999
comparator-mis-590-2-c,_ETL_m_ODS_F_MIS_CONTRATOS_DIARIO.json,0.6466599438906775
stg-to-ods-mis-590-2-e,_ETL_m_STG_HIER_CENTRO.json,0.6462021571929185
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DM_LKP_DEPOSITOS_CVCM.json,0.6461053740932341
