cluster_name,recipe_filename,p95_job_duration_ms,avg_job_duration_ms,runs
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2914.json,268485,169747,3
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3323.json,268425,178902.16666666666,6
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_3787.json,268369,178781,4
cluster-wf_spark_295,_SPARK_JOB_recipe_filename_4858.json,268205,141022.83333333334,6
cluster-wf_spark_258,_SPARK_JOB_recipe_filename_4699.json,267611,173775.66666666666,6
cluster-wf_spark_124,_SPARK_JOB_recipe_filename_4878.json,267111,213347.66666666666,3
cluster-wf_spark_100,_SPARK_JOB_recipe_filename_3035.json,266949,203038.7142857143,7
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2902.json,266631,133229.83333333334,6
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_3350.json,266402,210508,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_5796.json,266081,155540.8333333333,6
cluster-wf_spark_100,_SPARK_JOB_recipe_filename_2955.json,266079,177367.7142857143,7
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_847.json,266023,146454,7
cluster-wf_spark_96,_SPARK_JOB_recipe_filename_2386.json,266016,161374.2857142857,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_3375.json,266002,173001.57142857142,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2889.json,265726,174599.57142857142,7
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_3093.json,265712,141052,7
cluster-wf_spark_12,_SPARK_JOB_recipe_filename_3433.json,265322,196380.57142857145,7
cluster-wf_spark_254,_SPARK_JOB_recipe_filename_5150.json,265303,178384.14285714287,7
cluster-wf_spark_107,_SPARK_JOB_recipe_filename_2056.json,265143,190204.42857142855,7
cluster-wf_spark_335,_SPARK_JOB_recipe_filename_5154.json,264916,166167.83333333334,6
cluster-wf_spark_107,_SPARK_JOB_recipe_filename_2174.json,264792,186632.2857142857,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3912.json,264511,173486.85714285716,7
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_3046.json,264400,200036.25,4
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_3092.json,264081,187275.2857142857,7
cluster-wf_spark_207,_SPARK_JOB_recipe_filename_5154.json,263935,148902.85714285713,7
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_2607.json,263338,154705.6,5
cluster-wf_spark_205,_SPARK_JOB_recipe_filename_5147.json,263332,215457.14285714284,7
cluster-wf_spark_95,_SPARK_JOB_recipe_filename_1319.json,262657,189565.57142857145,7
cluster-wf_spark_96,_SPARK_JOB_recipe_filename_2645.json,262378,106635.14285714286,7
cluster-wf_spark_220,_SPARK_JOB_recipe_filename_5235.json,262369,195430.2857142857,7
cluster-wf_spark_361,_SPARK_JOB_recipe_filename_5659.json,262208,152669.16666666666,6
cluster-wf_spark_96,_SPARK_JOB_recipe_filename_3358.json,262063,129753.5,6
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3944.json,261940,174902,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3329.json,261816,100839.42857142858,7
cluster-wf_spark_107,_SPARK_JOB_recipe_filename_2077.json,261675,189135.14285714284,7
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_3157.json,261599,149062.85714285713,7
cluster-wf_spark_37,_SPARK_JOB_recipe_filename_3352.json,260813,200927.2857142857,7
cluster-wf_spark_145,_SPARK_JOB_recipe_filename_5729.json,260553,113335.42857142857,7
cluster-wf_spark_299,_SPARK_JOB_recipe_filename_4802.json,260035,132400.5,6
cluster-wf_spark_256,_SPARK_JOB_recipe_filename_4683.json,259938,180868.33333333334,6
cluster-wf_spark_233,_SPARK_JOB_recipe_filename_5346.json,259812,227927.2857142857,7
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_4171.json,259645,168812.8,5
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3883.json,259448,181844.42857142858,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_3015.json,259332,183353.42857142858,7
cluster-wf_spark_24,_SPARK_JOB_recipe_filename_1505.json,259100,110848,5
cluster-wf_spark_83,_SPARK_JOB_recipe_filename_940.json,259019,120762,7
cluster-wf_spark_107,_SPARK_JOB_recipe_filename_2064.json,259014,176682.57142857145,7
cluster-wf_spark_200,_SPARK_JOB_recipe_filename_5134.json,258851,184603.57142857142,7
cluster-wf_spark_277,_SPARK_JOB_recipe_filename_4762.json,258842,146419.16666666666,6
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2522.json,258772,180110.85714285713,7
cluster-wf_spark_171,_SPARK_JOB_recipe_filename_4802.json,258467,145426.57142857145,7
cluster-wf_spark_14,_SPARK_JOB_recipe_filename_1636.json,258032,120418,6
cluster-wf_spark_12,_SPARK_JOB_recipe_filename_3404.json,257480,154928.57142857145,7
cluster-wf_spark_61,_SPARK_JOB_recipe_filename_1349.json,257331,156657.2857142857,7
cluster-wf_spark_272,_SPARK_JOB_recipe_filename_5369.json,257270,182492.83333333334,6
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3331.json,257209,81774.85714285714,7
cluster-wf_spark_68,_SPARK_JOB_recipe_filename_3701.json,256994,150351.14285714284,7
cluster-wf_spark_351,_SPARK_JOB_recipe_filename_5345.json,256948,108317.28571428571,7
cluster-wf_spark_106,_SPARK_JOB_recipe_filename_2917.json,256834,134538,7
cluster-wf_spark_211,_SPARK_JOB_recipe_filename_5626.json,256812,96686.57142857142,7
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_2096.json,256728,172439.00000000003,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_2615.json,256038,164196.57142857142,7
cluster-wf_spark_58,_SPARK_JOB_recipe_filename_3497.json,255176,203161.85714285713,7
cluster-wf_spark_24,_SPARK_JOB_recipe_filename_1506.json,254876,83472.20000000001,5
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5857.json,254420,115294.33333333334,6
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3131.json,254419,89345.57142857142,7
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2950.json,254232,179342.5,4
cluster-wf_spark_335,_SPARK_JOB_recipe_filename_5142.json,254061,173269.66666666666,6
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2915.json,253822,165183.8,5
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_3374.json,253727,182774.7142857143,7
cluster-wf_spark_33,_SPARK_JOB_recipe_filename_576.json,253396,102961.33333333334,6
cluster-wf_spark_58,_SPARK_JOB_recipe_filename_3627.json,253365,114042.57142857142,7
cluster-wf_spark_238,_SPARK_JOB_recipe_filename_4603.json,253263,188320.71428571426,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_6037.json,252966,94806.83333333334,6
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_2308.json,252955,198391.2857142857,7
cluster-wf_spark_147,_SPARK_JOB_recipe_filename_5302.json,252884,193489.7142857143,7
cluster-wf_spark_232,_SPARK_JOB_recipe_filename_5667.json,252856,181911.14285714287,7
cluster-wf_spark_173,_SPARK_JOB_recipe_filename_5190.json,252796,162262.5,6
cluster-wf_spark_298,_SPARK_JOB_recipe_filename_5640.json,252708,103648.00000000001,7
cluster-wf_spark_83,_SPARK_JOB_recipe_filename_384.json,252540,130768.14285714287,7
cluster-wf_spark_173,_SPARK_JOB_recipe_filename_5586.json,252378,179713.83333333334,6
cluster-wf_spark_324,_SPARK_JOB_recipe_filename_5599.json,252225,122641.42857142858,7
cluster-wf_spark_333,_SPARK_JOB_recipe_filename_5147.json,252196,89755.33333333333,6
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_5962.json,251871,142967.33333333334,6
cluster-wf_spark_79,_SPARK_JOB_recipe_filename_4300.json,251676,154124.42857142855,7
cluster-wf_spark_148,_SPARK_JOB_recipe_filename_5328.json,251469,155146.42857142858,7
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_2996.json,250860,224495,2
cluster-wf_spark_299,_SPARK_JOB_recipe_filename_4801.json,250628,89475.33333333333,6
cluster-wf_spark_168,_SPARK_JOB_recipe_filename_4864.json,250559,132901.85714285713,7
cluster-wf_spark_107,_SPARK_JOB_recipe_filename_1952.json,250250,185588.2857142857,7
cluster-wf_spark_144,_SPARK_JOB_recipe_filename_5370.json,250008,192840.42857142858,7
cluster-wf_spark_54,_SPARK_JOB_recipe_filename_4189.json,249909,177918.33333333334,6
cluster-wf_spark_186,_SPARK_JOB_recipe_filename_5556.json,249806,201151.7142857143,7
cluster-wf_spark_211,_SPARK_JOB_recipe_filename_5401.json,249606,122425.71428571429,7
cluster-wf_spark_144,_SPARK_JOB_recipe_filename_5352.json,249337,193257,7
cluster-wf_spark_77,_SPARK_JOB_recipe_filename_3086.json,248864,184930,7
cluster-wf_spark_12,_SPARK_JOB_recipe_filename_3428.json,248763,141083.14285714284,7
cluster-wf_spark_220,_SPARK_JOB_recipe_filename_5251.json,248618,188969.57142857145,7
cluster-wf_spark_150,_SPARK_JOB_recipe_filename_4763.json,248345,190676.8,5
cluster-wf_spark_68,_SPARK_JOB_recipe_filename_4129.json,248334,143459.14285714287,7
cluster-wf_spark_335,_SPARK_JOB_recipe_filename_5158.json,248264,177105.16666666666,6
cluster-wf_spark_355,_SPARK_JOB_recipe_filename_4535.json,248256,110041.42857142857,7
cluster-wf_spark_115,_SPARK_JOB_recipe_filename_5319.json,248162,192503.8,5
cluster-wf_spark_207,_SPARK_JOB_recipe_filename_5603.json,247987,183324.57142857145,7
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2979.json,247863,188610.33333333334,3
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_4114.json,247840,93872.71428571428,7
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2261.json,247782,158002,7
cluster-wf_spark_245,_SPARK_JOB_recipe_filename_5504.json,247675,176252.5,6
cluster-wf_spark_147,_SPARK_JOB_recipe_filename_5297.json,247598,202304.7142857143,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_2184.json,247097,178495.57142857142,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_1573.json,247070,175713.2857142857,7
cluster-wf_spark_173,_SPARK_JOB_recipe_filename_5574.json,246665,151668,6
cluster-wf_spark_68,_SPARK_JOB_recipe_filename_3805.json,246367,150303.71428571426,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_3370.json,246237,195680.25,4
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_3630.json,246031,140659.2,5
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_3049.json,245800,160042.00000000003,7
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2430.json,245778,137680.85714285716,7
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_1993.json,245469,217680.2857142857,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_3378.json,245259,178842.42857142858,7
cluster-wf_spark_225,_SPARK_JOB_recipe_filename_4569.json,245183,86025.14285714286,7
cluster-wf_spark_83,_SPARK_JOB_recipe_filename_1093.json,245035,113554.28571428571,7
cluster-wf_spark_324,_SPARK_JOB_recipe_filename_5592.json,245012,116864.57142857143,7
cluster-wf_spark_301,_SPARK_JOB_recipe_filename_5312.json,244748,217602.75,4
cluster-wf_spark_225,_SPARK_JOB_recipe_filename_4540.json,244603,78140.42857142857,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2982.json,244482,185214.1666666667,6
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_6038.json,244084,178139.57142857145,7
cluster-wf_spark_361,_SPARK_JOB_recipe_filename_5667.json,244032,144094.6666666667,6
cluster-wf_spark_272,_SPARK_JOB_recipe_filename_5364.json,243891,190499,6
cluster-wf_spark_107,_SPARK_JOB_recipe_filename_1953.json,243531,174323.14285714287,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3842.json,243331,176856.57142857142,7
cluster-wf_spark_173,_SPARK_JOB_recipe_filename_5201.json,243283,176165.33333333334,6
cluster-wf_spark_95,_SPARK_JOB_recipe_filename_914.json,243283,198247.85714285713,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2689.json,243273,163397.33333333334,6
cluster-wf_spark_12,_SPARK_JOB_recipe_filename_3403.json,243067,169619.42857142858,7
cluster-wf_spark_312,_SPARK_JOB_recipe_filename_5082.json,242776,193940.85714285716,7
cluster-wf_spark_107,_SPARK_JOB_recipe_filename_2026.json,242420,169761.14285714287,7
cluster-wf_spark_26,_SPARK_JOB_recipe_filename_3027.json,242377,177212.6666666667,6
cluster-wf_spark_12,_SPARK_JOB_recipe_filename_3402.json,241802,159805.85714285713,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_1561.json,241754,169418,7
cluster-wf_spark_26,_SPARK_JOB_recipe_filename_3021.json,241683,130661,6
cluster-wf_spark_54,_SPARK_JOB_recipe_filename_4188.json,241652,163874.8333333333,6
cluster-wf_spark_26,_SPARK_JOB_recipe_filename_3020.json,241498,138243.83333333334,6
cluster-wf_spark_124,_SPARK_JOB_recipe_filename_4818.json,241492,146378,6
cluster-wf_spark_152,_SPARK_JOB_recipe_filename_5441.json,241405,184592.2857142857,7
cluster-wf_spark_83,_SPARK_JOB_recipe_filename_946.json,241015,120912.57142857143,7
cluster-wf_spark_324,_SPARK_JOB_recipe_filename_5593.json,240851,120888.42857142858,7
cluster-wf_spark_26,_SPARK_JOB_recipe_filename_3012.json,240573,145188.5,6
cluster-wf_spark_272,_SPARK_JOB_recipe_filename_5353.json,240568,197464.83333333334,6
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2721.json,240418,143704.2857142857,7
cluster-wf_spark_100,_SPARK_JOB_recipe_filename_3034.json,240389,176022.57142857145,7
cluster-wf_spark_100,_SPARK_JOB_recipe_filename_2958.json,240018,159341.85714285713,7
cluster-wf_spark_361,_SPARK_JOB_recipe_filename_5658.json,239976,147286.5,6
cluster-wf_spark_68,_SPARK_JOB_recipe_filename_3825.json,239783,141054,7
cluster-wf_spark_14,_SPARK_JOB_recipe_filename_1443.json,239665,109697.8,5
cluster-wf_spark_100,_SPARK_JOB_recipe_filename_3036.json,239651,179815,7
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_3167.json,239453,140196.42857142858,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_3377.json,239409,172034.85714285716,7
cluster-wf_spark_258,_SPARK_JOB_recipe_filename_4799.json,239289,162548.66666666666,6
cluster-wf_spark_335,_SPARK_JOB_recipe_filename_4838.json,239286,165089.83333333334,6
cluster-wf_spark_361,_SPARK_JOB_recipe_filename_5421.json,239152,168458.5,6
cluster-wf_spark_105,_SPARK_JOB_recipe_filename_2992.json,239112,155067.75,4
cluster-wf_spark_301,_SPARK_JOB_recipe_filename_5581.json,239078,159700.25,4
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_1564.json,238705,180071.2857142857,7
cluster-wf_spark_290,_SPARK_JOB_recipe_filename_5337.json,238643,202361.85714285713,7
cluster-wf_spark_12,_SPARK_JOB_recipe_filename_1678.json,238561,111635.16666666666,6
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3892.json,238474,173129.57142857142,7
cluster-wf_spark_144,_SPARK_JOB_recipe_filename_5360.json,238250,101403,7
cluster-wf_spark_347,_SPARK_JOB_recipe_filename_4804.json,238082,165765.28571428574,7
cluster-wf_spark_277,_SPARK_JOB_recipe_filename_5323.json,238036,138399.1666666667,6
cluster-wf_spark_68,_SPARK_JOB_recipe_filename_3699.json,237607,149980.85714285713,7
cluster-wf_spark_291,_SPARK_JOB_recipe_filename_5680.json,237294,116966.42857142858,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3909.json,237056,169748.2857142857,7
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_4120.json,237040,148908,5
cluster-wf_spark_100,_SPARK_JOB_recipe_filename_3039.json,236866,194385,7
cluster-wf_spark_144,_SPARK_JOB_recipe_filename_5371.json,236862,127061.2857142857,7
cluster-wf_spark_26,_SPARK_JOB_recipe_filename_3017.json,236828,144850.5,6
cluster-wf_spark_54,_SPARK_JOB_recipe_filename_4182.json,236802,174818.33333333334,6
cluster-wf_spark_225,_SPARK_JOB_recipe_filename_4570.json,236702,81799.57142857143,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3304.json,236515,156437.85714285713,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_2164.json,236467,180124.14285714284,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3933.json,236266,181409.57142857145,7
cluster-wf_spark_207,_SPARK_JOB_recipe_filename_5142.json,236244,160727.57142857145,7
cluster-wf_spark_147,_SPARK_JOB_recipe_filename_5307.json,236235,102769.42857142857,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_666.json,235946,101905.5,6
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_3372.json,235893,146117,7
cluster-wf_spark_355,_SPARK_JOB_recipe_filename_4570.json,235779,121501.28571428571,7
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_2973.json,235719,200846,3
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_5958.json,235578,97527.16666666666,6
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_2496.json,235116,182979.2857142857,7
cluster-wf_spark_232,_SPARK_JOB_recipe_filename_5658.json,235048,175748.14285714287,7
cluster-wf_spark_234,_SPARK_JOB_recipe_filename_5634.json,235039,143772.14285714287,7
cluster-wf_spark_107,_SPARK_JOB_recipe_filename_1975.json,234696,177913.2857142857,7
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_3831.json,234242,151346,5
cluster-wf_spark_168,_SPARK_JOB_recipe_filename_4857.json,234219,166867.7142857143,7
cluster-wf_spark_12,_SPARK_JOB_recipe_filename_3401.json,234151,149857.85714285716,7
cluster-wf_spark_93,_SPARK_JOB_recipe_filename_2154.json,233920,168166.42857142858,7
cluster-wf_spark_37,_SPARK_JOB_recipe_filename_3505.json,233903,183853.2857142857,7
cluster-wf_spark_54,_SPARK_JOB_recipe_filename_4183.json,233875,154561,6
cluster-wf_spark_333,_SPARK_JOB_recipe_filename_4836.json,233732,81585.16666666667,6
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_2438.json,233652,165097.2,5
cluster-wf_spark_245,_SPARK_JOB_recipe_filename_5498.json,233281,104992,6
cluster-wf_spark_149,_SPARK_JOB_recipe_filename_5324.json,233156,164175.57142857142,7
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_2299.json,233155,192638.2857142857,7
cluster-wf_spark_93,_SPARK_JOB_recipe_filename_2455.json,232742,136427,7
cluster-wf_spark_118,_SPARK_JOB_recipe_filename_5496.json,232734,158480.85714285713,7
cluster-wf_spark_307,_SPARK_JOB_recipe_filename_6087.json,232712,129531.57142857142,7
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_3147.json,232206,139158.71428571426,7
cluster-wf_spark_171,_SPARK_JOB_recipe_filename_5435.json,231821,134730.2857142857,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3889.json,231819,163166.14285714284,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3310.json,231676,99339.14285714286,7
cluster-wf_spark_367,_SPARK_JOB_recipe_filename_4621.json,231606,113570.14285714286,7
cluster-wf_spark_307,_SPARK_JOB_recipe_filename_6179.json,231431,114841.71428571428,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_2978.json,231305,143301.85714285716,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_2285.json,231114,165051.14285714287,7
cluster-wf_spark_12,_SPARK_JOB_recipe_filename_3421.json,230592,149150.7142857143,7
cluster-wf_spark_232,_SPARK_JOB_recipe_filename_5665.json,230335,193937.2857142857,7
cluster-wf_spark_26,_SPARK_JOB_recipe_filename_3028.json,229910,181456.2,5
cluster-wf_spark_54,_SPARK_JOB_recipe_filename_4190.json,229852,156448.66666666666,6
cluster-wf_spark_100,_SPARK_JOB_recipe_filename_3032.json,229842,178207.85714285713,7
cluster-wf_spark_163,_SPARK_JOB_recipe_filename_5565.json,229812,191361.85714285713,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_2925.json,229787,152548,7
cluster-wf_spark_207,_SPARK_JOB_recipe_filename_4838.json,229775,134276.7142857143,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3290.json,229621,147430,7
cluster-wf_spark_68,_SPARK_JOB_recipe_filename_3820.json,229584,156983.2857142857,7
cluster-wf_spark_364,_SPARK_JOB_recipe_filename_5637.json,229481,114426.71428571429,7
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2094.json,229455,132170.5,8
cluster-wf_spark_307,_SPARK_JOB_recipe_filename_6086.json,229420,112833.57142857142,7
cluster-wf_spark_74,_SPARK_JOB_recipe_filename_1114.json,229132,108571.6,5
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3906.json,228566,168794.42857142855,7
cluster-wf_spark_106,_SPARK_JOB_recipe_filename_1914.json,228320,153120.42857142858,7
cluster-wf_spark_219,_SPARK_JOB_recipe_filename_4804.json,227914,177756.5,6
cluster-wf_spark_106,_SPARK_JOB_recipe_filename_3465.json,227845,174698.7142857143,7
cluster-wf_spark_183,_SPARK_JOB_recipe_filename_5079.json,227826,177204.99999999997,7
cluster-wf_spark_100,_SPARK_JOB_recipe_filename_3038.json,227770,186452.42857142858,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_3379.json,227685,154175.7142857143,7
cluster-wf_spark_82,_SPARK_JOB_recipe_filename_4414.json,227600,140569.2857142857,7
cluster-wf_spark_106,_SPARK_JOB_recipe_filename_1305.json,227486,151788.7142857143,7
cluster-wf_spark_77,_SPARK_JOB_recipe_filename_3163.json,227424,180510.14285714284,7
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_2088.json,227049,171331,7
cluster-wf_spark_121,_SPARK_JOB_recipe_filename_4639.json,227035,111596.57142857143,7
cluster-wf_spark_301,_SPARK_JOB_recipe_filename_5200.json,226861,202758,3
cluster-wf_spark_272,_SPARK_JOB_recipe_filename_5376.json,226819,108935.16666666667,6
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5850.json,226312,96929.16666666666,6
cluster-wf_spark_54,_SPARK_JOB_recipe_filename_4181.json,226191,163548.5,6
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3943.json,226158,150758.2857142857,7
cluster-wf_spark_68,_SPARK_JOB_recipe_filename_3715.json,226113,138230,7
cluster-wf_spark_238,_SPARK_JOB_recipe_filename_4610.json,225995,160426.85714285713,7
cluster-wf_spark_178,_SPARK_JOB_recipe_filename_6329.json,225671,107796.28571428571,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_3373.json,225605,152245.14285714287,7
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2260.json,225567,158159.28571428574,7
cluster-wf_spark_340,_SPARK_JOB_recipe_filename_5419.json,225452,144018.7142857143,7
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_3371.json,225286,189090.14285714287,7
cluster-wf_spark_93,_SPARK_JOB_recipe_filename_1941.json,225212,154356.7142857143,7
cluster-wf_spark_107,_SPARK_JOB_recipe_filename_1950.json,225168,165402.14285714284,7
cluster-wf_spark_26,_SPARK_JOB_recipe_filename_3011.json,225038,126327.66666666667,6
cluster-wf_spark_54,_SPARK_JOB_recipe_filename_133.json,224864,164531.16666666666,6
cluster-wf_spark_54,_SPARK_JOB_recipe_filename_4203.json,224778,156503.5,6
cluster-wf_spark_107,_SPARK_JOB_recipe_filename_2055.json,224285,167098,7
cluster-wf_spark_369,_SPARK_JOB_recipe_filename_5747.json,224274,179433.42857142858,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2335.json,224161,127445.83333333333,6
cluster-wf_spark_239,_SPARK_JOB_recipe_filename_5747.json,223792,130121.28571428572,7
cluster-wf_spark_106,_SPARK_JOB_recipe_filename_1690.json,223427,125908,7
cluster-wf_spark_335,_SPARK_JOB_recipe_filename_5153.json,222174,112441.5,6
cluster-wf_spark_301,_SPARK_JOB_recipe_filename_5572.json,222069,201642.25,4
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_685.json,222042,158053.33333333334,3
cluster-wf_spark_173,_SPARK_JOB_recipe_filename_5200.json,221911,160712,6
cluster-wf_spark_35,_SPARK_JOB_recipe_filename_3369.json,221902,177252.42857142858,7
cluster-wf_spark_184,_SPARK_JOB_recipe_filename_5081.json,221296,120854.85714285714,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3130.json,221251,115314.71428571429,7
cluster-wf_spark_307,_SPARK_JOB_recipe_filename_6088.json,221194,90262.14285714287,7
cluster-wf_spark_245,_SPARK_JOB_recipe_filename_5513.json,221107,83535,6
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3911.json,220998,158512,7
cluster-wf_spark_258,_SPARK_JOB_recipe_filename_4690.json,220987,155310.66666666666,6
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3915.json,220868,172932.42857142858,7
cluster-wf_spark_272,_SPARK_JOB_recipe_filename_5377.json,220567,91453.16666666666,6
cluster-wf_spark_238,_SPARK_JOB_recipe_filename_4616.json,220539,158822.14285714287,7
cluster-wf_spark_54,_SPARK_JOB_recipe_filename_4185.json,220454,168533.3333333333,6
cluster-wf_spark_273,_SPARK_JOB_recipe_filename_4928.json,220354,145598.83333333334,6
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2257.json,219826,121007.14285714286,7
cluster-wf_spark_96,_SPARK_JOB_recipe_filename_2647.json,219822,131223,7
cluster-wf_spark_232,_SPARK_JOB_recipe_filename_5646.json,219815,142187.2857142857,7
cluster-wf_spark_75,_SPARK_JOB_recipe_filename_593.json,219642,113830.85714285714,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3724.json,219560,124747.85714285713,7
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2546.json,219379,121998.99999999999,8
cluster-wf_spark_107,_SPARK_JOB_recipe_filename_2076.json,219348,185549.85714285713,7
cluster-wf_spark_132,_SPARK_JOB_recipe_filename_5285.json,219272,105959.99999999999,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3914.json,219268,154691.85714285716,7
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2719.json,219238,131731.57142857142,7
cluster-wf_spark_308,_SPARK_JOB_recipe_filename_5087.json,219148,182558,7
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_2859.json,219134,140826.2857142857,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_3057.json,219086,147790.57142857142,7
cluster-wf_spark_83,_SPARK_JOB_recipe_filename_939.json,219048,114898.57142857143,7
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2601.json,219025,147866.2857142857,7
cluster-wf_spark_273,_SPARK_JOB_recipe_filename_5705.json,219004,146776.66666666666,6
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3351.json,218966,194272.42857142858,7
cluster-wf_spark_54,_SPARK_JOB_recipe_filename_128.json,218918,127063.83333333334,6
cluster-wf_spark_41,_SPARK_JOB_recipe_filename_2429.json,218767,107096.85714285714,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3941.json,218675,168152.85714285716,7
cluster-wf_spark_246,_SPARK_JOB_recipe_filename_6282.json,218557,114440,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_3891.json,218350,143986.2857142857,7
cluster-wf_spark_242,_SPARK_JOB_recipe_filename_5319.json,218251,129835.71428571428,7
cluster-wf_spark_14,_SPARK_JOB_recipe_filename_1634.json,217986,100790.16666666666,6
cluster-wf_spark_280,_SPARK_JOB_recipe_filename_5440.json,217743,191608.85714285713,7
