cluster_name,recipe_filename,p95_run_max_executors,avg_run_max_executors,runs
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TG_CENTROS.json,3,1.6666666666666667,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_C2.json,3,3,6
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_LOAD_HIER_SEGMENTO_N3.json,3,1.75,6
stg-to-ods-mis-590-2-b,_ETL_m_STG_HIER_INDI_N4.json,3,3,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_N1.json,3,3,6
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_EXIST_BILLETES_OFIC_EX_INSERT.json,3,1.6666666666666665,6
comparator-contrack-35644-1,_ETL_m_ODS_CMOF_CLIENTES.json,3,3,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_RET_N4.json,3,3,6
comparator-telephonic-banking-230f,_ETL_m_STG_LKP_MOT_SIT_SERVICIO.json,3,3,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_PB_N2.json,3,3,6
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TI_SECTOR_CIRBE_NEW.json,3,1.6666666666666667,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_PO_07_INMUEBLES.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_SR_01_CONTRATO_SIMULA.json,3,3,6
comparator-host-architecture-22096,_ETL_m_STG_LKP_RESULTADO_TRANSACCION.json,3,3,6
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_PROD_CRS_FATCA_INSERT.json,3,1.6666666666666667,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_GTS_N4.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_F_CIRBE_PM_MENSUAL.json,3,3,6
comparator-four-eyes-es-4552-1,_ETL_m_ODS_TQO_50_PARM_TRAN.json,3,3,6
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GCI_N2.json,3,1.6666666666666667,6
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_SITUACION_PERSONA.json,3,2,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_RET_N7.json,3,3,6
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_MOD_CLIENTE_MOVIMIENTO_UPDATE_VL.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_F_PM_LIM_CREDITOS.json,3,3,6
comparator-mis-590-2-m,_ETL_m_ODS_L_UNIV_ACCESO.json,3,3,6
comparator-reporting-ho-es-230947,_ETL_m_ODS_RC_WORKOUT_FLAG.json,3,3,6
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_MOD_CLIENTE_MOVIMIENTO_INSERT_VL.json,3,2.8333333333333335,6
comparator-sfe-activa-cliente-2555,_ETL_m_ODS_ACT_CUSTOMER_BRANDS_CARS.json,3,3,6
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_MOTIVO_REPARAC_EX_INSERT.json,3,1.8,6
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GCI_N4.json,3,1.6666666666666667,6
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_D_PERSONA_INSERT.json,3,2.166666666666667,6
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TG_MOT_NOTIF_ELEC.json,3,2.25,6
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_CALIFICACION.json,3,1.8,6
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_MOD_CLIENTE_MOVIMIENTO_UPDATE_SG.json,3,3,6
cluster-wf-load-info-6b956e1c-0330,_ETL_m_DWH_D_CLASIFICACION_GB_UPDATE.json,3,2.5,6
cluster-wf-dwh-load-t-05-15-0515,_ETL_m_DWH_LKP_GROUP_DIRECTORY_UPDATE.json,3,1.6,6
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DM_LKP_ACT_PROMO_CLI_RELACION.json,3,1.75,6
comparator-collateral-system-25509,_ETL_m_ODS_GR_19_RELCOMPRA.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_PO_20_DECISION.json,3,3,6
comparator-general-ledger-5900-2-a,_ETL_m_ODS_UBR_PROD_CENTROUBR_PRODINV.json,3,3,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_CORE_N5.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_F_PM_CONDICIONES_ECO.json,3,3,6
comparator-telephonic-banking-230f,_ETL_m_STG_LKP_OPERACIONES_DBLINE.json,3,3,6
cluster-wf-dwh-load-t-21-15-2115,_ETL_m_DM_LKP_RIESGO_ASEGURADO.json,3,1.6,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_CORE_N6.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_CUBOS_PM.json,3,3,6
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_CVCM_KW850T_LIMITES.json,3,2.3333333333333335,6
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_TOTALES_DECLARACIONES_RT_INSERT.json,3,1.8,6
comparator-sg-insurances-and-pens9,_ETL_m_ODS_TSG_Z7_HORIZONTES_PPA.json,3,3,6
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_DM_LKP_INDICADOR_DIVISA.json,3,2,6
stg-to-ods-card-processing-644-1-b,_ETL_m_ODS_OPER_ECOM_TJ_AUT.json,3,2.3333333333333335,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_PO_08_IMPRESION_FORM.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_SR_02_SIMULACION.json,3,3,6
comparator-securities-valors-4090,_ETL_m_ODS_TVA_72_CTA_DIVISA.json,3,3,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_RET_N6.json,3,3,6
cluster-wf-load-info-79279de3-0740,_ETL_m_DM_LKP_ODIGO_THREADS.json,3,1.5,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_TPO79_VALID_PARAM.json,3,3,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_N3.json,3,3,6
cluster-wf-dwh-load-4b53af6c-0420,_ETL_m_LOAD_HIER_CENTRO_5.json,3,1.75,6
comparator-risk-data-base-es-29944,_ETL_m_ODS_RC_71_SHORTFALL_RATIO_ADI.json,3,2.5,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_95_CUADRO_APERIODICO.json,3,3,6
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_TALONARIOS_CVCM_UPDATE.json,3,1.8,6
comparator-telephonic-banking-230f,_ETL_m_STG_LKP_MOT_SIT_TARJETA_DBLINE.json,3,2.6666666666666665,6
cluster-wf-dwh-load-4b53af6c-0420,_ETL_m_DM_HIER_CENTRO_8.json,3,1.6,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_AMORTIZ_ICO.json,3,3,6
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_CANT_CAMBIO_BILLETES_EX_UPDATE.json,3,2,6
comparator-card-processing-644-1-b,_ETL_m_ODS_TID_B6_COMERC.json,3,3,6
comparator-telephonic-banking-230f,_ETL_m_STG_LKP_SIT_SERVICIO.json,3,3,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_GCI_N4.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_PO_25_DATOS_SIMULACION.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_68_TASACION.json,3,2.75,6
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_TIPO_ACTIVO_FINAN.json,3,1.75,6
comparator-four-eyes-es-4552-1,_ETL_m_ODS_TQO_VR_REMOTE_QO.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_TPO82.json,3,3,6
cluster-wf-dwh-load-t-05-50-0550,_ETL_m_DWH_LKP_CONTRATO_EB_UPDATE.json,3,1.8,6
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_MATRIZ_SISTEMA_DECISION_INSERT.json,3,1.6,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_F_PM_PRODUCTOS.json,3,3,6
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_TIPO_RESULT_CONTACT_UPDATE.json,3,1.6,6
cluster-wf-load-info-f713283d-0615,_ETL_m_DWH_D_INFORMACION_CONCURSAL_PAR.json,3,2.5,6
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_LOAD_HIER_CTA_3.json,3,1.5,6
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_D_TIPO_GARANTIA_REAL_INSERT.json,3,2,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_67_GARANTIA_INMUEB.json,3,3,6
comparator-general-tables-5898-1-a,_ETL_m_ODS_L_TG_CLASE_AVAL.json,3,3,6
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_LICENCIA.json,3,1.4,6
cluster-wf-dwh-load-t-05-50-0550,_ETL_m_DWH_D_TARJETA_CLAVES_BTE_UPDATE.json,3,1.4,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_PB_N7.json,3,3,6
cluster-wf-dwh-load-4b53af6c-0420,_ETL_m_DM_LKP_GEST_BA_D.json,3,1.75,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_GTS_N7.json,3,3,6
cluster-wf-load-info-986acbb7-0100,_ETL_m_DWH_D_ENVIO_CTRL_POLITICA_INV_INSERT.json,3,1.3333333333333333,6
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_TIPO_GRUPO.json,3,1.8,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_GCI_N1.json,3,3,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_GTS_N8.json,3,2.75,6
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TI_CALIFICACION_GEST_UPDATE.json,3,2,6
cluster-wf-load-info-f713283d-0615,_ETL_m_DM_LKP_COMUNIC_ASNEF_EXPERIAN_CRP.json,3,2.25,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_PO_40_USUARIO_NIVEL.json,3,2.6666666666666665,6
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_D_TIPO_GARANTIA_PERSONAL_UPDATE.json,3,1.6666666666666667,6
cluster-wf-dmr-load-t-03-00-0300,_ETL_m_DWH_D_UBR_PLANPROD_PRODRDM.json,3,2.25,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_76_HIST_LEASING.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_TPM05.json,3,2.5,6
comparator-telephonic-banking-230f,_ETL_m_STG_LKP_TRANSACCIONES_DBLINE.json,3,3,6
comparator-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_PB_N8.json,3,3,6
comparator-sg-insurances-and-pens9,_ETL_m_ODS_TSG_Z1_LOTES_COMM.json,3,3,6
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_A6.json,3,3,6
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_LKP_CANAL_DISTRIBUCION_UPDATE.json,3,1.6,5
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_RET_N4.json,3,1.8,5
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_LKP_COND_PART_NIVEL_UPDATE.json,3,2,5
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DM_LKP_CONTRATO_AVAL.json,3,2,5
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_23_CUOTA_ANT_CUADRO.json,3,3,5
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_LKP_PATRON_CAMPANA_UPDATE.json,3,1.5,5
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_D_REGULARIZA_AVAL_INSERT.json,3,2,5
stg-to-ods-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS.json,3,3,5
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DM_LKP_CLASE_AVAL.json,3,2,5
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_24_PRESTAMO_ESPECIAL.json,3,3,5
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_INTERVINIENTES_PO_UPDATE.json,3,2.3333333333333335,5
stg-to-ods-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_N4.json,3,3,5
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_CIR_SITUACION_OPE.json,3,2.2,5
comparator-telephonic-banking-230f,_ETL_m_STG_LKP_TIPO_CONTRATO.json,3,3,5
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DM_LKP_CHEQ_PAGARE_PRESEN_RECIB.json,3,2.5,5
stg-to-ods-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_PB_N5.json,3,3,5
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_E_D_OPERACION_SG_PPE.json,3,1.4,5
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_PAIS_BE_UPDATE.json,3,1.75,5
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_168_RDL_CIRBE.json,3,3,5
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_LKP_INSTRUMENTO_SG_INV_INSERT.json,3,1.75,5
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_DM_LKP_IND_DUPLICADO.json,3,2,5
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_CIR_ORIGEN_OPERACION.json,3,1.5,5
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_PROVINCIA_INSERT.json,3,1.6666666666666667,5
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_PLANPROD_CONT.json,3,2.3333333333333335,5
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_SEGURO_BIEN_PO_UPDATE.json,3,2,5
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DM_MOD_FGD_PAGOS_CTA_CONTABLE_PAR.json,3,2.3333333333333335,5
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_CATEGORIA_CRS_DELETE.json,3,2,5
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DM_LKP_FINALIDAD_AVAL.json,3,2.25,5
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_11_RECIBOS_LOGICAL_DEL.json,3,3,5
stg-to-ods-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_GTS_N5.json,3,2.3333333333333335,5
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DM_LKP_GASTO_CORREO_AVAL.json,3,1.75,5
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_MOD_CLIENTE_MOVIMIENTO_INSERT.json,3,2.75,5
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_D_AVAL_AV_INSERT.json,3,2,5
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_16_FACTURAS.json,3,3,5
comparator-loans-and-leasing-5272,_ETL_m_ODS_PO_14_GASTOS.json,3,3,5
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_PLAZO_DELETE.json,3,2,5
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_11_RECIBOS.json,3,3,5
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DM_LKP_COND_PART_NIVEL.json,3,1.75,5
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_POBLACION.json,3,1.75,5
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_MOD_ORDENES_CLIENTE_VL_VA.json,3,1.5,5
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_54_DOCUMENTO_PROD.json,3,3,5
cluster-wf-load-info-6b956e1c-0330,_ETL_m_DWH_E_D_CONTRATO_GB.json,3,1.8,5
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_MOD_ORDENES_CLIENTE_INSERT.json,3,2.75,5
cluster-wf-dwh-load-t-21-15-2115,_ETL_m_DM_LKP_ESTADO_COMISION.json,3,1.6666666666666667,5
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_GRUPO_ECO_UPDATE.json,3,1.6666666666666667,5
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_SEGURO_PERSONAL_PO_UPDATE.json,3,2,5
stg-to-ods-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_N1.json,3,2.5,5
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_10_MOVI_LOGICAL_DEL.json,3,3,5
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DWH_D_REMESA_COMERCIO_UPDATE.json,3,2.25,5
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_10_MOVIMIENTOS.json,3,3,5
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_OUT_TAREA_PROCES_BPM_INSERT.json,3,2.3333333333333335,5
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_LKP_INSTRUMENTO_FP.json,3,2.3333333333333335,5
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DM_LKP_REGULARIZA_AVAL.json,3,1.8,5
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DM_LKP_AVAL_ADIC.json,3,1.6666666666666665,5
stg-to-ods-mis-590-2-n,_ETL_m_STG_HIER_PRODMIS_GCI_N5.json,3,3,5
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_LKP_SERIE_DOCUMENTAL.json,3,1.8,5
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_INTERV_NO_DEUDOR_PO_UPDATE.json,3,2,5
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_D_TRANS_OPCIONES_FX_UPDATE.json,3,2,5
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_DISPOSICION_PARCIAL_PO_INSERT.json,3,2.25,5
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_LOAD_HIER_ESTADO_CONTRATO.json,3,2,5
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_CATEGORIA_FATCA_DELETE.json,3,2.25,5
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_GRUPO_ECO_DELETE.json,3,2.5,5
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_REMESA_SALIDA_EX_INSERT.json,3,1.75,5
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DWH_D_EXTRACTO_CONTRATO_TJ_INSERT.json,3,2,5
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_SUCURSALES_UPDATE.json,3,1.8,5
comparator-loans-and-leasing-5272,_ETL_m_ODS_PM_45.json,3,3,5
cluster-wf-load-info-6c8abf4b-0130,_ETL_m_DWH_D_TTG02_REL_TABLA_CAMPO_INSERT.json,3,2.3333333333333335,5
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_LKP_GESTORA_FI.json,3,2,5
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_LOAD_HIER_SEGMENTO.json,3,2,5
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_MOD_TARGET_MARKET_DBCRITERIA.json,3,2.2,5
cluster-wf-load-info-7e158412-0345,_ETL_m_DM_LKP_MORATORIAS_PM.json,3,1.6666666666666667,4
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_GRUPO_ECO_INSERT.json,3,2,4
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_LKP_TIPO_INDICE_REF_INSERT.json,3,2,4
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DM_LKP_SUJETO.json,3,1.6666666666666667,4
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DM_LKP_OPER_DENEGADAS_TJ_REDSYS.json,3,2,4
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_LKP_CONCEPTO_TARIFA_INSERT.json,3,2.5,4
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DM_LKP_BONIFICACIONES_TARIFA.json,3,2.6666666666666665,4
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DWH_D_OPER_DENEG_TJ_REDSYS_UPDATE.json,3,2.3333333333333335,4
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_CONDICION_ECONOMICA_PM_UPDATE.json,3,2.3333333333333335,4
comparator-collateral-system-25509,_ETL_m_ODS_F_GR_REL_RIE_GTIA.json,3,2,4
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DWH_D_TPV_COMERCIO_INSERT.json,3,2,4
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_TRANSF_EMITIDA_EX_UPDATE.json,3,2.25,4
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_AMORTIZ_LIM_CRED_CVCM_UPDATE.json,3,1.5,4
cluster-wf-load-info-7e158412-0345,_ETL_m_DM_LKP_PRODUCTOS_PM.json,3,2.25,4
comparator-collateral-system-25509,_ETL_m_ODS_TGR_06_DAT_TASACION.json,3,3,4
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DM_LKP_CNAE.json,3,1.6666666666666667,3
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DWH_D_CONTRATOS_TARJETA_INSERT.json,3,2,3
comparator-collateral-system-25509,_ETL_m_ODS_TGR_20_MTO_CEE.json,3,3,3
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_ANULACION_ORDENES_VL.json,3,2.5,3
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_TIEMPO.json,3,2.3333333333333335,3
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DM_LKP_SECTOR_CIRBE_IRBA.json,3,2,3
cluster-wf-load-info-7e158412-0345,_ETL_m_DM_LKP_PRESTAMOS_PM.json,3,2.5,2
cluster-wf-anonimizacion-load-main,_ETL_m_DM_ANON_REGLAS.json,3,3,1
cluster-wf-carga-ho-intraday-main,_ETL_m_DWH_F_FDW_RIESGOS_CONT_CLI_PAR.json,2,2.05,156
cluster-wf-carga-ho-intraday-main,_ETL_m_RDM_F_FDW_RIESGOS_CONT_CLI_PAR.json,2,2,154
cluster-wf-carga-act-bfbe08c0-main,_ETL_m_DM_LKP_ACT_RESULTADO_CAMPANA_D.json,2,1.1948051948051948,142
cluster-wf-carga-act-bfbe08c0-main,_ETL_m_DM_LKP_ACT_ERROR_LOG.json,2,1.2839506172839512,142
cluster-wf-carga-act-bfbe08c0-main,_ETL_m_DM_LKP_ACT_OUTPUT_PROXIM_ACCION_D.json,2,1.1084337349397588,142
cluster-wf-carga-act-bfbe08c0-main,_ETL_m_DM_LKP_ACT_RESULT_TAREAS_D.json,2,1.206521739130435,142
cluster-wf-carga-act-bfbe08c0-main,_ETL_m_DM_LKP_ACT_OUT_CONTACTO_D.json,2,1.263157894736842,141
cluster-wf-carga-act-bfbe08c0-main,_ETL_m_DM_LKP_ACT_OUTPUT_SMART_MSJ_CLI_D.json,2,1.2048192771084336,141
cluster-wf-carga-act-bfbe08c0-main,_ETL_m_DM_LKP_ACT_TAREA_D.json,2,1.136842105263158,141
cluster-wf-carga-act-bfbe08c0-main,_ETL_m_DM_LKP_ACT_RESUL_CONTACTO_D.json,2,1.1954022988505748,140
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_DM_LKP_CLASE_CLIENTE_OLD_UPDATE.json,2,1.4,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DM_LKP_POSICION_SG_INV.json,2,1.3333333333333333,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_POSICION_SG_INV_INSERT.json,2,1.3333333333333333,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_POSICION_SG_INV_UPDATE.json,2,1.5,8
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_DM_LKP_CLIENTE_OLD.json,2,1.25,8
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_MOD_ORDENES_CLIENTE_VA_TJH11.json,2,2,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DM_LKP_PRODUCTO_SG_INV.json,2,1.5,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DM_LKP_CONTRATO_SG_INV.json,2,1.3333333333333333,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DM_LKP_HORIZONTE_SG_INV.json,2,1.4285714285714286,8
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_DM_LKP_DIR_POSTAL_OLD.json,2,1.2,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_LOTE_DB_ZURICH_INSERT.json,2,1.6666666666666667,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_VAL_LIQUID_SG_INV_UPDATE.json,2,1.5,8
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_DM_LKP_TITULARES_OLD.json,2,1.7142857142857144,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_LOTE_DB_ZURICH_UPDATE.json,2,1.75,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DM_LKP_LOTE_DB_ZURICH.json,2,1.2,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DM_LKP_OPERACION_SG_INV.json,2,1.1428571428571428,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_HORIZONTE_SG_INV_INSERT.json,2,1.4,8
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_LOAD_LKP_CLASE_CLIENTE_OLD_DELETE.json,2,2,8
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_DM_LKP_RIESGO_CLIENTE_OLD.json,2,1.4,8
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_DM_LKP_CLASE_CLIENTE_OLD_INSERT.json,2,1.6666666666666667,8
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_DM_LKP_TITULARES_OLD_UPDATE.json,2,1.6666666666666667,8
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_LOAD_LKP_CLASE_CLIENTE_OLD_INSERT.json,2,2,8
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_DM_LKP_TITULARES_OLD_INSERT.json,2,2,8
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_DM_LKP_DIR_EMAIL_OLD.json,2,1.5,8
cluster-wf-dwh-load-t-21-01-2101,_ETL_m_LOAD_LKP_TITULARES_OLD_DELETE.json,2,2,8
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_HORIZONTE_SG_INV_UPDATE.json,2,1.4,8
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_D_GRUPO_DELETE.json,2,1.5,7
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_CIR_SITUACION_PERSONA.json,2,1.5,7
comparator-payments-544-2-a,_ETL_m_ODS_F_GB_CLASIFICACIONES.json,2,2,7
stg-to-ods-mis-590-2-a,_ETL_m_ODS_MOD_PLAN_PROD_INDI.json,2,2,7
cluster-wf-load-info-b44fa215-0520,_ETL_m_DWH_D_CONDICIONES_CG_UPDATE.json,2,1.4,7
cluster-wf-load-info-986acbb7-0100,_ETL_m_DM_LKP_CLIENTE_EPIGRAFES.json,2,1.7142857142857144,7
cluster-wf-dwh-load-t-08-15-0815,_ETL_m_DWH_LKP_CODIGO_REFERENCIA_UPDATE.json,2,1.5,7
