cluster_name,recipe_filename,avg_executors_per_job,p95_run_max_executors,avg_job_duration_ms,p95_job_duration_ms,runs,seconds_at_cap,runs_reaching_cap,total_runs,fraction_reaching_cap,max_concurrent_jobs
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_GESTORES_OLD.json,0.2516846599266726,2,71123.42857142857,121577,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_LISTA_PEP_DELETE.json,0.7478717603164643,3,148163.57142857142,193054,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_LISTA_PEP_INSERT.json,0.2796451914098973,2,75766.42857142858,108973,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_LISTA_PEP_UPDATE.json,0.3381131556004222,2,72830.42857142858,95871,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_NIVEL_RIESGO_DELETE.json,0.19356702100077783,2,76340.99999999999,125951,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_NIVEL_RIESGO_INSERT.json,0.17775416802876756,2,62898.142857142855,92581,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_NIVEL_RIESGO_UPDATE.json,0.10714285714285715,2,54438.99999999999,78221,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_REFUNDIDOS_OLD.json,0.2628354232831845,2,73492,128067,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_REL_CLIENTES.json,0.0859983698127682,2,73804.71428571429,118121,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_RIESGO_CLIENTE.json,0.08665105386416862,2,53509.142857142855,66371,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_RIESGO_CLIENTE_INSERT.json,0.4195756286631206,5,83394.42857142858,141604,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_RIESGO_CLIENTE_UPDATE.json,0.31018930185853244,3,88068.71428571429,116996,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_TIENE_UBO_DELETE.json,0.2021978021978022,2,51750.71428571428,80671,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_TIENE_UBO_INSERT.json,0.34771970850402223,2,63300.42857142857,111627,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_TIENE_UBO_UPDATE.json,0.03809523809523809,1,57786.142857142855,90502,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_TIPO_CENTRO.json,0.08862433862433863,1,60532.28571428571,108828,7,,,,,16
cluster-wf-dwh-load-t-22-30-2230,_ETL_m_LOAD_LKP_TIPO_RELACION_CLI.json,0.12876579203109814,1,65450.857142857145,98240,7,,,,,16
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS.json,0.28705488048700084,8,289514.5714285715,654078,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_CORE_N1.json,0.4955043430819769,2,240073.7142857143,566204,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_CORE_N2.json,0.16685178370292875,2,254844.3333333333,589639,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_CORE_N3.json,0.26743523144409487,2,273757.2857142857,613171,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_CORE_N4.json,0.37276519712295975,3,361969.8571428571,646347,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_CORE_N5.json,0.11587676328543628,2,560130.1428571428,1770550,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_CORE_N6.json,0.34262453223380374,2,324098,568269,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_CORE_N7.json,0.11570549420445221,2,474988.71428571426,1690397,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_CORE_N8.json,0.3909291152614904,4,303863.7142857143,610428,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GCI_N1.json,0.22148185279404903,2,486420.5714285714,1720968,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GCI_N2.json,0.13603989427865804,2,289445.85714285716,611386,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GCI_N3.json,0.30025408973196654,2,342692.7142857143,609197,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GCI_N4.json,0.20760579567770485,2,390216.71428571426,594459,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GCI_N5.json,0.24253541658437403,2,266102.3333333333,518502,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GCI_N6.json,0.10871193342676233,3,510351.71428571426,1730341,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GCI_N7.json,0.3425147485996427,2,509044.1428571429,1703921,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GCI_N8.json,0.1730268818325756,5,546556.5714285714,1801627,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GTS_N1.json,0.31338421288398477,5,353721.71428571426,608745,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GTS_N2.json,0.2864484677409973,5,253698.2857142857,582490,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GTS_N3.json,0.3155924737230379,5,212517.85714285716,478055,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GTS_N4.json,0.3207509211395586,3,393218.14285714284,597708,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GTS_N5.json,0.23408656591306187,2,355702.2,594463,5,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GTS_N6.json,0.2625877910887517,4,290822.5714285714,533615,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GTS_N7.json,0.12543954236939264,2,573490.5714285715,1763430,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_GTS_N8.json,0.3811660361049848,5,285725.5714285714,575535,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_N1.json,0.03775100401606426,1,296861,535879,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_N2.json,0.2670888040827635,2,278847.14285714284,557180,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_N3.json,0,1,420426.85714285716,1752314,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_N4.json,0.2179659501348066,2,520855.5714285715,1752794,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_N5.json,0.5893926240661459,3,300428.71428571426,479190,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_PB_N1.json,0.4118672773194577,3,193328.57142857142,362509,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_PB_N2.json,0.17062729990776873,1,448812.85714285716,1689316,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_PB_N3.json,0.39407411315671387,2,516730.1428571428,1691654,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_PB_N4.json,0.36197222925007067,2,374215.2857142857,1690161,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_PB_N5.json,0.08173512489057733,2,264519,431642,5,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_PB_N6.json,0.10923420117995832,1,395023.2857142857,1770292,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_PB_N7.json,0.27629430093715807,3,188035.14285714287,400106,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_PB_N8.json,0.5603267273645425,4,275776.4,490803,5,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_RET_N1.json,0.07783676533676534,2,262043.50000000003,432557,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_RET_N2.json,0.13397033366565975,2,632202,1769509,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_RET_N3.json,0.24190640197149252,2,380041.14285714284,596906,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_RET_N4.json,0.18987288771961133,3,344586.4,582158,5,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_RET_N5.json,0.2680791973803029,3,281250,525600,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_RET_N6.json,0.1625803439862397,2,240760.85714285713,343710,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_RET_N7.json,0.17151816938712902,3,268586.4285714286,439314,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_RET_N8.json,0.25013313112993074,2,359672.5714285714,569195,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS.json,0.2509792320062868,2,277294.14285714284,395853,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_CORE_N1.json,0.2815569152257087,3,349539.57142857136,558933,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_CORE_N2.json,0.183958855288338,2,380423.00000000006,1167675,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_CORE_N3.json,0.22194490463907235,2,173258,296758,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_CORE_N4.json,0.13015714060503142,2,322420.00000000006,500325,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_CORE_N5.json,0.16850613311105264,2,253495.42857142858,502138,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_CORE_N6.json,0.1420871349209989,4,306677.6666666667,501025,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_CORE_N7.json,0.24845790632216463,2,305699.14285714284,446512,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_CORE_N8.json,0.2859389703485641,3,556250.1666666667,1198704,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GCI_N1.json,0.2955023949379083,2,402012.2857142857,1204676,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GCI_N2.json,0.47849009809700743,3,285463.5,457334,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GCI_N3.json,0.3871551655544188,2,328610.85714285716,464479,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GCI_N4.json,0.13790688468682438,3,232038.83333333334,439449,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GCI_N5.json,0.13213404863711614,3,210120.71428571426,468209,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GCI_N6.json,0.0809926635230895,2,180022.28571428574,464081,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GCI_N7.json,0.2638837791909742,2,399988.3333333333,1194733,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GCI_N8.json,0.32208467989668743,2,465318.28571428574,1205005,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GTS_N1.json,0.4101454938585444,5,200017.8333333333,450260,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GTS_N2.json,0.5886842404663156,4,433874.8333333334,1204218,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GTS_N3.json,0.3784201611793475,2,225036,381250,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GTS_N4.json,0.24756868841563456,2,236716.6666666667,571554,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GTS_N5.json,0.26961441471148706,3,312050.1428571429,590067,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GTS_N6.json,0.34125316818987805,2,497388.50000000006,1211988,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GTS_N7.json,0.5125131316891648,2,415303.1666666667,1225592,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GTS_N8.json,0.17924484261296572,2,238860.57142857142,477419,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_N1.json,0.2352344416924147,2,258162.14285714284,446786,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_N2.json,0.28654173975825536,2,181187.7142857143,361590,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_N3.json,0.24385985818738998,2,287221.6666666667,491183,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_N4.json,0.2033909462200368,2,279508.85714285716,498372,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_N5.json,0.1697899694731488,2,274378.5714285715,565008,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_PB_N1.json,0.19642015974808053,1,439444.14285714284,1208003,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_PB_N2.json,0.19321822615540785,2,402116.6666666667,1190631,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_PB_N3.json,0.20959090694002064,2,231706.7142857143,580177,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_PB_N4.json,0.2783609985023694,2,273894.1666666667,454461,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_PB_N5.json,0.22708869130033948,3,473396,1177574,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_PB_N6.json,0.16736906267014662,2,491550.14285714284,1197720,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_PB_N7.json,0.14125800980644482,2,272426.3333333334,447257,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_PB_N8.json,0.2815634224442095,2,438532.71428571426,1190985,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_RET_N1.json,0.19231009537241214,2,382577.85714285716,1199935,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_RET_N2.json,0.15482362632037988,1,400046.28571428574,1214683,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_RET_N3.json,0.4450302202822391,3,283005,508284,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_RET_N4.json,0.14763837311639177,2,246720.85714285713,403566,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_RET_N5.json,0.47070883969407595,2,519318.2,1194745,5,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_RET_N6.json,0.14952894154481136,2,354672.6666666667,607640,6,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_RET_N7.json,0.5764305270892933,6,396713.5714285714,1225614,7,,,,,27
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_RET_N8.json,0.1781225301316476,2,457789.85714285716,1190795,7,,,,,27
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_DM_CRM_LKP_CONDICIONES_PAGO_TJ.json,0.08803088803088804,2,87928.85714285714,125194,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_DM_CRM_LKP_ESTADO_CUENTA_TJ.json,0.08843887554508058,2,95394.28571428571,127754,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_DM_CRM_LKP_MODO_CAJERO_TJ.json,0.14552189760840054,2,102576.85714285714,154382,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_DM_CRM_LKP_MOTIVO_BAJA_TJ.json,0.26569715205081595,2,74972.28571428572,127366,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_DM_CRM_LKP_SITUACION_TARJETA.json,0.03420523138832998,1,91687.71428571428,127977,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_DM_CRM_LKP_TIPO_CUENTA_TJ.json,0.03383458646616541,2,92376.42857142857,125433,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_DM_CRM_LKP_TIPO_MOVIMIENTO_TJ.json,0.0827838827838828,2,102161.57142857142,146387,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_DM_LKP_CONTRATOS_TARJETA_OLD.json,0.06589245373043048,2,108130.57142857143,155195,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_DM_LKP_CONTR_TARJ_MORATORIA.json,0.08551286647069355,2,105146.57142857143,168079,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_DM_LKP_TARJETAS.json,0.24225103378279866,4,96702.85714285714,162450,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_DM_MOD_TARJETAS.json,0.26657028739353195,3,126766,174802,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_CONDICIONES_PAGO_TJ.json,0.13809523809523808,2,79193.85714285714,106667,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_CONTRATOS_TARJETA_OLD.json,0.1641337386018237,2,64500.42857142858,97805,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_CONTR_TARJ_MORATORIA_INSERT.json,0.2921967968440905,4,47100.28571428572,55047,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_CONTR_TARJ_MORATORIA_UPDATE.json,0.25932354250111256,4,84857,107939,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_ESTADO_CUENTA_TJ.json,0.22423058133854423,2,70325.42857142857,111429,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_MODO_CAJERO_TJ.json,0.24512047809778117,2,80300.28571428571,107937,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_MOTIVO_BAJA_TJ.json,0.12480606277598758,1,77181.85714285714,122219,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_SITUACION_TARJETA.json,0.3391702834980146,2,82021.85714285714,121874,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_TARJETAS.json,0.4425701470103926,4,82835.42857142857,130429,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_TIPO_CUENTA_TJ.json,0.2750941093737073,2,75945,93127,6,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_TIPO_MOVIMIENTO_TJ.json,0.24130131159768245,2,74801,94809,7,,,,,11
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_MOD_TARJETAS.json,0.7687175071252946,4,126520.57142857143,151653,7,,,,,11
cluster-wf-dwh-load-t-22-33-2233,_ETL_m_DM_CRM_LKP_INTERVINIENTES_PM_OLD.json,0.41290206248442135,2,59429.42857142857,82852,7,,,,,4
cluster-wf-dwh-load-t-22-33-2233,_ETL_m_DM_CRM_MOD_PRESTAMOS_OLD.json,0.1945288753799392,2,51620,58722,7,,,,,4
cluster-wf-dwh-load-t-22-33-2233,_ETL_m_DM_CRM_MOD_PROPUESTAS_OLD.json,0.004140786749482402,2,55457,69539,7,,,,,4
cluster-wf-dwh-load-t-22-33-2233,_ETL_m_LOAD_LKP_BIENES_OLD.json,0.07017543859649122,2,54681.14285714286,65404,7,,,,,4
cluster-wf-dwh-load-t-22-33-2233,_ETL_m_LOAD_LKP_INTERVINIENTES_PM.json,0.16859237286066556,2,54388.16666666667,82062,6,,,,,4
cluster-wf-dwh-load-t-22-33-2233,_ETL_m_LOAD_MOD_PRESTAMOS_OLD.json,0.1938117551478119,2,58840.42857142857,69933,7,,,,,4
cluster-wf-dwh-load-t-22-33-2233,_ETL_m_LOAD_MOD_PROPUESTAS_OLD.json,0.13082155939298795,2,52783.42857142857,84617,7,,,,,4
cluster-wf-dwh-load-t-22-34-2234,_ETL_m_DM_CRM_LKP_EST_APORTACION_SEG.json,0.4805636540330418,4,56542.57142857143,67948,7,,,,,3
cluster-wf-dwh-load-t-22-34-2234,_ETL_m_DM_CRM_LKP_PERIODO_PRIMA.json,0.2436513209935137,4,61476.142857142855,86081,7,,,,,3
cluster-wf-dwh-load-t-22-34-2234,_ETL_m_DM_CRM_MOD_SEGUROS.json,0,1,49665.71428571429,68826,7,,,,,3
cluster-wf-dwh-load-t-22-34-2234,_ETL_m_LOAD_LKP_EST_APORTACION_SEG.json,0.25589383294301327,2,51013.71428571428,63692,7,,,,,3
cluster-wf-dwh-load-t-22-34-2234,_ETL_m_LOAD_LKP_PERIODO_PRIMA.json,0.05306122448979592,2,57215.857142857145,70354,7,,,,,3
cluster-wf-dwh-load-t-22-34-2234,_ETL_m_LOAD_MOD_SEGUROS.json,0.22680229986731532,2,63820.142857142855,90236,7,,,,,3
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DM_LKP_CANAL_POA.json,0.059732164263451716,1,101662,161034,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DM_LKP_CARGO_POA.json,0.13217938630999213,2,93819.42857142857,155963,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DM_LKP_CLIENTE_ONBRD_DIG.json,0.1097620843660572,2,101795.71428571428,169408,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DM_LKP_CONTRATO_ONBRD_DIG.json,0.04539385847797063,1,98130.85714285714,137762,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DM_LKP_DIR_TELEFONOS_AVISOS.json,0.16981962481962484,2,95849.14285714286,144234,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DM_LKP_FACULTAD_POA.json,0.0858531746031746,2,98905.28571428572,180722,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DM_LKP_MODULO_GLOBAL_RIEGOS.json,0.07722007722007723,2,102200.85714285714,173982,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DM_LKP_MOTIVO_ENVIO_MD_GLOB.json,0.13523406795324033,2,95547,124355,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DM_LKP_POA.json,0,1,98372,139992,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DM_LKP_TIPO_FACULTAD_POA.json,0.08106885089228588,2,101553.42857142858,145821,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DM_MOD_LIMITE_POA.json,0.0855519506381047,2,100188.28571428572,131323,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DQ3_ODS_PD_PW300T_DIR_POSTAL.json,0.2027923047274705,2,58358.28571428572,76754,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DQ3_ODS_TPW_09_BASTANTEOS.json,0.317577649732559,2,65792.71428571429,127618,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DQ3_ODS_TPW_10_FACULTADES.json,0.4003335003335636,2,64432.00000000001,89413,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DQ3_ODS_TPW_60_CLI_ONBRD_DIG.json,0.10810810810810813,2,46392.71428571428,58304,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DQ3_ODS_TPW_61_CTR_ONBRD_DIG.json,0.16000000000000003,2,45685.85714285714,59525,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DWH_E_LKP_CLIENTE_ONBRD_DIG.json,0.1786927092213764,2,92498.14285714286,122021,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DWH_E_LKP_CONTRATO_ONBRD_DIG.json,0,1,94735,158318,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DWH_E_LKP_FACULTAD_POA.json,0.505969397584959,3,156570,201868,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DWH_E_LKP_MODULO_GLOBAL_RIEGOS.json,2.179895378353801,8,352081,439907,7,,,,,12
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DWH_E_LKP_POA.json,0.228110599078341,2,80613,117186,7,,,,,12
