cluster_name,dag_id,no_of_jobs,num_of_workers,worker_machine_type,master_machine_type,total_active_minutes,estimated_cost_eur,TIMER_NAME,TIMER_TIME
comparator-exposure-risk-29832-1-a,UNKNOWN_DAG_ID,5,4,e2-highcpu-32,e2-highcpu-32,5.63,0.6302,ZERO_TIMER,00:00
comparator-general-ledger-5900-2-a,UNKNOWN_DAG_ID,11,4,e2-highcpu-32,e2-highcpu-32,11.70,1.3108,ZERO_TIMER,00:00
comparator-general-tables-5898-1-a,UNKNOWN_DAG_ID,158,4,e2-highcpu-32,e2-highcpu-32,134.54,15.0688,ZERO_TIMER,00:00
comparator-general-tables-5898-1-b,UNKNOWN_DAG_ID,15,4,e2-highcpu-32,e2-highcpu-32,12.82,1.4354,ZERO_TIMER,00:00
comparator-guarantees-confirmingd,UNKNOWN_DAG_ID,14,4,n2-highcpu-32,n2-highcpu-32,19.79,3.1658,ZERO_TIMER,00:00
comparator-insolvencies-system-63a,UNKNOWN_DAG_ID,4,4,n2-highcpu-32,n2-highcpu-32,7.14,1.1418,ZERO_TIMER,00:00
comparator-loans-and-leasing-527a,UNKNOWN_DAG_ID,23,4,n2-highcpu-32,n2-highcpu-32,16.23,2.5968,ZERO_TIMER,00:00
comparator-mis-590-2-c,UNKNOWN_DAG_ID,2,4,n2d-highcpu-32,n2d-highcpu-32,8.94,1.3116,ZERO_TIMER,00:00
comparator-mis-590-2-e,UNKNOWN_DAG_ID,26,4,n2-highcpu-32,n2-highcpu-32,23.59,3.7736,ZERO_TIMER,00:00
comparator-mis-590-2-h,UNKNOWN_DAG_ID,21,4,n2d-highcpu-32,n2d-highcpu-32,18.39,2.6972,ZERO_TIMER,00:00
comparator-mis-590-2-n,UNKNOWN_DAG_ID,47,4,n2-highcpu-32,n2-highcpu-32,39.49,6.3183,ZERO_TIMER,00:00
comparator-operation-flow-managem1,UNKNOWN_DAG_ID,7,4,n2d-highcpu-32,n2d-highcpu-32,9.79,1.4355,ZERO_TIMER,00:00
comparator-partner-data-4433-1-b,UNKNOWN_DAG_ID,9,4,e2-highcpu-32,e2-highcpu-32,7.83,0.8775,ZERO_TIMER,00:00
comparator-partner-data-4433-1-c,UNKNOWN_DAG_ID,10,4,n2d-highcpu-32,n2d-highcpu-32,7.29,1.0687,ZERO_TIMER,00:00
comparator-partner-data-4433-1-d,UNKNOWN_DAG_ID,3,4,n2d-highcpu-32,n2d-highcpu-32,7.33,1.0744,ZERO_TIMER,00:00
comparator-partner-data-4433-1-e,UNKNOWN_DAG_ID,4,4,n2-highcpu-32,n2-highcpu-32,6.83,1.0930,ZERO_TIMER,00:00
comparator-partner-data-4433-1-g,UNKNOWN_DAG_ID,2,4,n2-highcpu-32,n2-highcpu-32,2.63,0.4211,ZERO_TIMER,00:00
comparator-payments-544-2-b,UNKNOWN_DAG_ID,6,4,n2-highcpu-32,n2-highcpu-32,8.55,1.3677,ZERO_TIMER,00:00
comparator-reporting-ho-es-230947,UNKNOWN_DAG_ID,32,4,n2d-highcpu-32,n2d-highcpu-32,23.11,3.3894,ZERO_TIMER,00:00
comparator-sfe-activa-cliente-2559,UNKNOWN_DAG_ID,9,4,n2d-highcpu-32,n2d-highcpu-32,7.85,1.1515,ZERO_TIMER,00:00
comparator-sfe-activa-cliente-255e,UNKNOWN_DAG_ID,7,4,e2-highcpu-32,e2-highcpu-32,6.45,0.7224,ZERO_TIMER,00:00
comparator-tesoreria-22115-1-b,UNKNOWN_DAG_ID,9,4,n2d-highcpu-32,n2d-highcpu-32,11.09,1.6263,ZERO_TIMER,00:00
stg-to-ods-current-accounts-385-2f,UNKNOWN_DAG_ID,2,4,e2-highcpu-32,e2-highcpu-32,3.76,0.4215,ZERO_TIMER,00:00
stg-to-ods-customer-engagement-16c,UNKNOWN_DAG_ID,10,4,e2-highcpu-32,e2-highcpu-32,11.21,1.2551,ZERO_TIMER,00:00
stg-to-ods-db-mailroutinghub-es-18,UNKNOWN_DAG_ID,12,4,n2-highcpu-32,n2-highcpu-32,14.89,2.3817,ZERO_TIMER,00:00
stg-to-ods-general-tables-5898-1-c,UNKNOWN_DAG_ID,9,4,n2-highcpu-32,n2-highcpu-32,7.41,1.1862,ZERO_TIMER,00:00
stg-to-ods-host-architecture-22096,UNKNOWN_DAG_ID,13,4,e2-highcpu-32,e2-highcpu-32,16.10,1.8037,ZERO_TIMER,00:00
stg-to-ods-insolvencies-system-63d,UNKNOWN_DAG_ID,4,4,n2-highcpu-32,n2-highcpu-32,5.29,0.8457,ZERO_TIMER,00:00
stg-to-ods-integrated-mailing-664a,UNKNOWN_DAG_ID,4,4,n2-highcpu-32,n2-highcpu-32,6.86,1.0975,ZERO_TIMER,00:00
stg-to-ods-mis-590-2-l,UNKNOWN_DAG_ID,4,4,n2-highcpu-32,n2-highcpu-32,3.52,0.5631,ZERO_TIMER,00:00
stg-to-ods-partner-data-4433-1-b,UNKNOWN_DAG_ID,9,4,n2d-highcpu-32,n2d-highcpu-32,9.14,1.3402,ZERO_TIMER,00:00
stg-to-ods-partner-data-4433-1-e,UNKNOWN_DAG_ID,4,4,n2d-highcpu-32,n2d-highcpu-32,5.58,0.8182,ZERO_TIMER,00:00
stg-to-ods-sfd-digital-signature2,UNKNOWN_DAG_ID,5,4,n2-highcpu-32,n2-highcpu-32,6.98,1.1171,ZERO_TIMER,00:00
stg-to-ods-telephonic-banking-2309,UNKNOWN_DAG_ID,2,4,n2-highcpu-32,n2-highcpu-32,6.25,0.9997,ZERO_TIMER,00:00
stg-to-ods-tesoreria-22115-1-a,UNKNOWN_DAG_ID,2,4,n2-highcpu-32,n2-highcpu-32,2.81,0.4492,ZERO_TIMER,00:00
