cluster_name,worker_machine_type,worker_family,num_workers,max_workers_from_policy,total_cores,max_total_cores,strategy,bias_mode,topology_preset,diagnostic_signals
cluster-wf-dmr-load-t-06-15-0615,n2-highcpu-48,n2,70,70,3360,3360,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-e338500b-0100,e2-highcpu-32,e2,102,102,3264,3264,default,cost_performance_balance,8cx1GBpc,"YARN driver evicted 8 time(s) (exit 247). Sample jobs: etl-m-dm-mod-mov-oper-especiales-tj-20260309-1809; etl-m-dq3-ods-tid-90-estcom-20260309-1809; etl-m-dwh-d-comercios-insert-20260309-1750; Non-zero exit code 1 occurred 80 time(s)"
cluster-wf-dmr-load-t-05-00-0500,c4-highcpu-32,c4,13,13,416,416,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-83c7f70d-0730,n2d-highcpu-48,n2d,68,68,3264,3264,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-06-00-0600,n2-highcpu-48,n2,65,65,3120,3120,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-986acbb7-0100,e2-highcpu-32,e2,93,93,2976,2976,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-pulse-main,n2d-highcpu-48,n2d,58,58,2784,2784,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-e338500b-2208,e2-highcpu-32,e2,82,82,2624,2624,default,cost_performance_balance,8cx1GBpc,"YARN driver evicted 22 time(s) (exit 247). Sample jobs: etl-m-dwh-lkp-cond-estd-tramo-insert-20260309-1758; etl-m-dwh-lkp-patron-campana-insert-20260309-1759; etl-m-dwh-lkp-prod-concepto-tarifa-insert-20260309-1759; Non-zero exit code 1 occurred 62 time(s)"
cluster-wf-dmr-load-t-06-00-0600,n2-highcpu-48,n2,53,53,2544,2544,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-e338500b-0300,n2-highcpu-48,n2,47,47,2256,2256,default,cost_performance_balance,8cx1GBpc,"YARN driver evicted 206 time(s) (exit 247). Sample jobs: etl-m-dwh-d-tipo-garantia-cierre-insert-20260309-1735; etl-m-dwh-l-tg-municipios-update-gcp-20260309-1735; etl-m-dwh-l-cir-esquema-amortiz-update-gcp-20260309-1732; Non-zero exit code 1 occurred 144 time(s)"
cluster-wf-load-info-7e158412-0345,e2-highcpu-32,e2,70,70,2240,2240,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-05-50-0550,n2d-highcpu-48,n2d,47,47,2256,2256,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-03-00-0300,n2-highcpu-48,n2,45,45,2160,2160,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-04-35-0435,e2-highcpu-32,e2,68,68,2176,2176,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-22-31-2231,n2-highcpu-48,n2,45,45,2160,2160,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-dbf4b473-0635,n2d-highcpu-48,n2d,45,45,2160,2160,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-425ff947-0425,e2-highcpu-32,e2,68,68,2176,2176,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-03-45-0345,n2-highcpu-48,n2,45,45,2160,2160,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-c9c4d332-0530,e2-highcpu-32,e2,68,68,2176,2176,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-4b53af6c-0420,n2d-highcpu-48,n2d,42,42,2016,2016,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-03-00-0300,n2-highcpu-48,n2,40,40,1920,1920,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-10ffe88b-0500,e2-highcpu-32,e2,53,53,1696,1696,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-01-15-0115,n2-highcpu-48,n2,35,35,1680,1680,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-79279de3-0740,e2-highcpu-32,e2,53,53,1696,1696,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-cro-rc-load-main,n2d-highcpu-48,n2d,30,30,1440,1440,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-22-25-2225,e2-highcpu-32,e2,41,41,1312,1312,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-940807f2-0435,n2-highcpu-48,n2,27,27,1296,1296,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-21-15-2115,n2-highcpu-48,n2,25,25,1200,1200,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-21-30-2130,n2d-highcpu-48,n2d,25,25,1200,1200,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-07-00-0700,e2-highcpu-32,e2,35,35,1120,1120,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-25f3c2ad-0000,e2-highcpu-32,e2,35,35,1120,1120,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-b44fa215-0520,n2-highcpu-48,n2,22,22,1056,1056,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-1e0fd893-0800,n2d-highcpu-48,n2d,22,22,1056,1056,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-05-00-0500,n2-highcpu-48,n2,22,22,1056,1056,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-05-15-0515,e2-highcpu-32,e2,33,33,1056,1056,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-22-45-2245,n2-highcpu-48,n2,20,20,960,960,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-ac79fee8-0400,n2d-highcpu-48,n2d,20,20,960,960,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-0b0b02e5-0645,e2-highcpu-32,e2,30,30,960,960,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-00-00-0000,n2-highcpu-48,n2,17,17,816,816,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-22-30-2230,n2-highcpu-48,n2,17,17,816,816,default,cost_performance_balance,8cx1GBpc,"Non-zero exit code 1 occurred 26 time(s)"
cluster-wf-dwh-load-t-08-15-0815,n2d-highcpu-48,n2d,15,15,720,720,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-986acbb7-0400,n2-highcpu-48,n2,15,15,720,720,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-08-00-0800,e2-highcpu-32,e2,20,20,640,640,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-21-01-2101,n2d-highcpu-48,n2d,13,13,624,624,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-93e5fa9b-2330,n2-highcpu-48,n2,12,12,576,576,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-f713283d-0615,n2-highcpu-48,n2,12,12,576,576,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-02-15-0215,e2-highcpu-32,e2,17,17,544,544,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-04-25-0425,c3-highcpu-44,c3,12,12,528,528,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-23-50-2350,n2d-highcpu-48,n2d,10,10,480,480,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-00-45-0045,n2-highcpu-48,n2,10,10,480,480,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-06-30-0630,n2d-highcpu-48,n2d,10,10,480,480,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-22-32-2232,e2-highcpu-32,e2,14,14,448,448,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-02-40-0240,e2-highcpu-32,e2,14,14,448,448,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-20364070-0730,n2-highcpu-48,n2,9,10,432,480,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-05-35-0535,n2-highcpu-48,n2,9,10,432,480,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-6b956e1c-0330,e2-highcpu-32,e2,13,13,416,416,default,cost_performance_balance,8cx1GBpc,""
comparator-collateral-system-25509,n2d-highcpu-48,n2d,9,10,432,480,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-03-30-0330,n2-highcpu-48,n2,9,10,432,480,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-securities-valors-409e,n2-highcpu-48,n2,8,8,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-investment-funds-411-2,n2d-highcpu-48,n2d,8,8,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-sg-insurances-and-pensd,e2-highcpu-32,e2,12,12,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-current-accounts-385-20,n2-highcpu-48,n2,8,8,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-current-accounts-385-2c,e2-highcpu-32,e2,12,12,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-partner-data-4433-1-a,n2-highcpu-48,n2,8,8,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-risk-data-base-es-2994b,n2d-highcpu-48,n2d,8,8,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-card-processing-644-1-b,e2-highcpu-32,e2,12,12,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-collateral-system-2550f,n2-highcpu-48,n2,8,8,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-electronic-banking-4840,e2-highcpu-32,e2,12,12,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-payments-544-2-c,n2-highcpu-48,n2,8,8,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-partner-data-4433-1-l,n2d-highcpu-48,n2d,8,8,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-loans-and-leasing-5272,e2-highcpu-32,e2,12,12,384,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-fixed-term-deposits-396,n2-highcpu-48,n2,7,8,336,384,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-e338500b-2340,e2-highcpu-32,e2,10,10,320,320,default,cost_performance_balance,8cx1GBpc,"Non-zero exit code 1 occurred 28 time(s)"
cluster-wf-carga-act-bfbe08c0-main,e2-highcpu-32,e2,10,10,320,320,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-06-50-0650,e2-highcpu-32,e2,10,10,320,320,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-partner-data-4433-1-j,n2d-highcpu-48,n2d,7,8,336,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-exposure-risk-29832-1-b,e2-highcpu-32,e2,10,10,320,320,default,cost_performance_balance,8cx1GBpc,""
comparator-investment-funds-411-2,n2-highcpu-48,n2,7,8,336,384,default,cost_performance_balance,8cx1GBpc,""
comparator-partner-data-4433-1-a,e2-highcpu-32,e2,10,10,320,320,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-card-processing-644-1-a,n2-highcpu-48,n2,7,8,336,384,default,cost_performance_balance,8cx1GBpc,""
comparator-mis-590-2-j,n2d-highcpu-48,n2d,7,8,336,384,default,cost_performance_balance,8cx1GBpc,""
comparator-expert-assistant-feed9,e2-highcpu-32,e2,10,10,320,320,default,cost_performance_balance,8cx1GBpc,""
comparator-risk-data-base-es-29944,n2-highcpu-48,n2,7,8,336,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-odigo-contact-center-7c,e2-highcpu-32,e2,10,10,320,320,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-financial-agents-4550-2,n2d-highcpu-48,n2d,7,8,336,384,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-expert-assistant-feed4,n2-highcpu-48,n2,7,8,336,384,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-info-dc8f22d4-main,n2-highcpu-48,n2,6,6,288,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-insolvencies-system-630,n2d-highcpu-48,n2d,6,6,288,288,default,cost_performance_balance,8cx1GBpc,""
comparator-current-accounts-385-25,n2-highcpu-48,n2,6,6,288,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-card-processing-644-1-c,e2-highcpu-32,e2,9,10,288,320,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-financial-assets-402-11,n2-highcpu-48,n2,6,6,288,288,default,cost_performance_balance,8cx1GBpc,""
comparator-sg-insurances-and-pens9,n2d-highcpu-48,n2d,6,6,288,288,default,cost_performance_balance,8cx1GBpc,""
comparator-payments-544-2-c,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-guarantees-confirming6,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-mis-590-2-f,n2d-highcpu-48,n2d,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
comparator-risk-data-base-es-29948,e2-highcpu-32,e2,8,8,256,256,default,cost_performance_balance,8cx1GBpc,""
comparator-securities-valors-4090,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-odigo-contact-center-76,e2-highcpu-32,e2,8,8,256,256,default,cost_performance_balance,8cx1GBpc,""
comparator-exposure-risk-29832-1-b,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-sfe-activa-cliente-2556,n2d-highcpu-48,n2d,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-payments-544-2-e,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
comparator-warning-risk-47605-1-a,e2-highcpu-32,e2,8,8,256,256,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-terms-and-fees-21701-13,n2d-highcpu-48,n2d,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-tesoreria-22115-1-b,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-mis-590-2-e,e2-highcpu-32,e2,8,8,256,256,default,cost_performance_balance,8cx1GBpc,""
comparator-loans-and-leasing-5272,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-collateral-system-2550c,e2-highcpu-32,e2,8,8,256,256,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-tf-imex-459-1-a,n2d-highcpu-48,n2d,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-wealth-manager-49067-1,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
comparator-electronic-banking-4845,e2-highcpu-32,e2,8,8,256,256,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-partner-data-4433-1-d,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
comparator-card-processing-644-1-a,n2d-highcpu-48,n2d,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
comparator-odigo-contact-center-7d,e2-highcpu-32,e2,8,8,256,256,default,cost_performance_balance,8cx1GBpc,""
comparator-payments-544-2-d,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
comparator-mis-590-2-l,e2-highcpu-32,e2,8,8,256,256,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-mis-590-2-b,n2d-highcpu-48,n2d,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-4b53af6c-0400,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-sg-insurances-and-pens4,e2-highcpu-32,e2,8,8,256,256,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-mis-590-2-d,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-fx-options-kaleidoscop7,n2d-highcpu-48,n2d,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
comparator-card-processing-644-1-b,e2-highcpu-32,e2,8,8,256,256,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-payments-544-2-d,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
comparator-partner-data-4433-1-l,e2-highcpu-32,e2,8,8,256,256,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-db-sas-46485-3-b,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-guarantees-confirming9,n2d-highcpu-48,n2d,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
comparator-sg-insurances-and-pens3,e2-highcpu-32,e2,7,8,224,256,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-01-00-0100,e2-highcpu-32,e2,7,8,224,256,default,cost_performance_balance,8cx1GBpc,""
comparator-fixed-term-deposits-390,e2-highcpu-32,e2,7,8,224,256,default,cost_performance_balance,8cx1GBpc,""
comparator-partner-data-4433-1-j,e2-highcpu-32,e2,7,8,224,256,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-risk-data-base-es-2994a,e2-highcpu-32,e2,7,8,224,256,default,cost_performance_balance,8cx1GBpc,""
comparator-partner-data-4433-1-k,e2-highcpu-32,e2,7,8,224,256,default,cost_performance_balance,8cx1GBpc,""
comparator-wealth-manager-49067-1,e2-highcpu-32,e2,7,8,224,256,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-mis-590-2-m,e2-highcpu-32,e2,7,8,224,256,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-alerts-and-advices-sys7,e2-highcpu-32,e2,7,8,224,256,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-02-10-0210,e2-highcpu-32,e2,7,8,224,256,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-05-25-0525,n2-highcpu-48,n2,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
comparator-telephonic-banking-230f,n2d-highcpu-48,n2d,5,6,240,288,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-08-25-0825,e2-highcpu-32,e2,7,8,224,256,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-mis-590-2-n,n2-highcpu-48,n2,4,4,192,192,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-compliance-money-launde,n2-highcpu-48,n2,4,4,192,192,default,cost_performance_balance,8cx1GBpc,""
comparator-terms-and-fees-21701-1a,n2d-highcpu-48,n2d,4,4,192,192,default,cost_performance_balance,8cx1GBpc,""
comparator-sfd-digital-signaturee,n2-highcpu-48,n2,4,4,192,192,default,cost_performance_balance,8cx1GBpc,""
comparator-odigo-contact-center-78,n2-highcpu-48,n2,4,4,192,192,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-nextportfolio-28892-1,e2-highcpu-32,e2,6,6,192,192,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-operation-flow-managem9,n2d-highcpu-48,n2d,4,4,192,192,default,cost_performance_balance,8cx1GBpc,""
comparator-mis-590-2-k,n2-highcpu-48,n2,4,4,192,192,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-payments-544-2-a,e2-highcpu-32,e2,6,6,192,192,default,cost_performance_balance,8cx1GBpc,""
