cluster_name,dag_id,no_of_jobs,num_of_workers,worker_machine_type,master_machine_type,total_active_minutes,estimated_cost_eur,TIMER_NAME,TIMER_TIME
cluster-wf_spark_207,UNKNOWN_DAG_ID,21,9,e2-standard-32,e2-standard-32,65.65,17.6459,ZERO_TIMER,00:00
cluster-wf_spark_240,UNKNOWN_DAG_ID,36,2,n2-highcpu-8,n2-highcpu-8,64.56,1.5493,ZERO_TIMER,00:00
cluster-wf_spark_96,UNKNOWN_DAG_ID,30,40,n2-standard-32,n2-standard-32,64.28,102.6004,ZERO_TIMER,00:00
cluster-wf_spark_335,UNKNOWN_DAG_ID,21,13,e2-standard-32,e2-standard-32,63.64,23.9497,ZERO_TIMER,00:00
cluster-wf_spark_171,UNKNOWN_DAG_ID,17,11,e2-standard-32,e2-standard-32,63.25,20.4006,ZERO_TIMER,00:00
cluster-wf_spark_192,UNKNOWN_DAG_ID,6,7,e2-standard-32,e2-standard-32,62.23,13.3824,ZERO_TIMER,00:00
cluster-wf_spark_63,UNKNOWN_DAG_ID,37,16,n2d-standard-32,n2d-standard-32,59.94,36.4090,ZERO_TIMER,00:00
cluster-wf_spark_147,UNKNOWN_DAG_ID,13,9,e2-standard-32,e2-standard-32,57.73,15.5173,ZERO_TIMER,00:00
cluster-wf_spark_219,UNKNOWN_DAG_ID,14,11,n2-standard-32,n2-standard-32,55.72,26.0304,ZERO_TIMER,00:00
cluster-wf_spark_79,UNKNOWN_DAG_ID,45,21,n2d-standard-32,n2d-standard-32,55.37,43.5288,ZERO_TIMER,00:00
cluster-wf_spark_351,UNKNOWN_DAG_ID,19,13,e2-standard-32,e2-standard-32,55.12,20.7415,ZERO_TIMER,00:00
cluster-wf_spark_299,UNKNOWN_DAG_ID,17,13,e2-standard-32,e2-standard-32,53.23,20.0321,ZERO_TIMER,00:00
cluster-wf_spark_176,UNKNOWN_DAG_ID,58,7,e2-standard-32,e2-standard-32,52.74,11.3414,ZERO_TIMER,00:00
cluster-wf_spark_222,UNKNOWN_DAG_ID,19,9,n2-standard-32,n2-standard-32,52.28,20.3548,ZERO_TIMER,00:00
cluster-wf_spark_60,UNKNOWN_DAG_ID,36,8,n2d-standard-32,n2d-standard-32,51.99,16.7204,ZERO_TIMER,00:00
cluster-wf_spark_118,UNKNOWN_DAG_ID,42,9,n2d-standard-32,n2d-standard-32,51.87,18.5362,ZERO_TIMER,00:00
cluster-wf_spark_93,UNKNOWN_DAG_ID,28,34,n2-standard-32,n2-standard-32,51.02,69.5182,ZERO_TIMER,00:00
cluster-wf_spark_307,UNKNOWN_DAG_ID,28,9,e2-standard-32,e2-standard-32,49.81,13.3885,ZERO_TIMER,00:00
cluster-wf_spark_258,UNKNOWN_DAG_ID,25,13,e2-standard-32,e2-standard-32,49.10,18.4782,ZERO_TIMER,00:00
cluster-wf_spark_45,UNKNOWN_DAG_ID,26,46,n2-standard-32,n2-standard-32,48.14,88.0923,ZERO_TIMER,00:00
cluster-wf_spark_145,UNKNOWN_DAG_ID,18,11,e2-standard-32,e2-standard-32,48.14,15.5278,ZERO_TIMER,00:00
cluster-wf_spark_98,UNKNOWN_DAG_ID,32,14,e2-standard-32,e2-standard-32,47.99,19.3497,ZERO_TIMER,00:00
cluster-wf_spark_275,UNKNOWN_DAG_ID,13,11,n2-standard-32,n2-standard-32,46.13,21.5498,ZERO_TIMER,00:00
cluster-wf_spark_23,UNKNOWN_DAG_ID,39,7,n2d-standard-32,n2d-standard-32,45.76,13.0817,ZERO_TIMER,00:00
cluster-wf_spark_37,UNKNOWN_DAG_ID,24,23,n2d-standard-32,n2d-standard-32,42.73,36.6418,ZERO_TIMER,00:00
cluster-wf_spark_205,UNKNOWN_DAG_ID,29,8,n2d-standard-32,n2d-standard-32,42.22,13.5770,ZERO_TIMER,00:00
cluster-wf_spark_246,UNKNOWN_DAG_ID,12,10,e2-standard-32,e2-standard-32,41.95,12.4050,ZERO_TIMER,00:00
cluster-wf_spark_280,UNKNOWN_DAG_ID,12,12,n2-standard-32,n2-standard-32,41.55,21.0305,ZERO_TIMER,00:00
cluster-wf_spark_131,UNKNOWN_DAG_ID,25,7,n2-standard-32,n2-standard-32,41.27,12.8537,ZERO_TIMER,00:00
cluster-wf_spark_188,UNKNOWN_DAG_ID,47,5,e2-standard-32,e2-standard-32,39.49,6.3688,ZERO_TIMER,00:00
cluster-wf_spark_316,UNKNOWN_DAG_ID,47,7,n2d-standard-32,n2d-standard-32,39.41,11.2670,ZERO_TIMER,00:00
cluster-wf_spark_32,UNKNOWN_DAG_ID,31,14,n2-standard-32,n2-standard-32,38.26,22.3412,ZERO_TIMER,00:00
cluster-wf_spark_359,UNKNOWN_DAG_ID,2,9,n2-standard-32,n2-standard-32,37.24,14.4994,ZERO_TIMER,00:00
cluster-wf_spark_256,UNKNOWN_DAG_ID,6,13,e2-standard-32,e2-standard-32,37.07,13.9486,ZERO_TIMER,00:00
cluster-wf_spark_62,UNKNOWN_DAG_ID,29,6,e2-standard-32,e2-standard-32,36.71,6.9077,ZERO_TIMER,00:00
cluster-wf_spark_58,UNKNOWN_DAG_ID,17,29,e2-standard-32,e2-standard-32,36.26,29.2407,ZERO_TIMER,00:00
cluster-wf_spark_220,UNKNOWN_DAG_ID,10,9,n2-standard-32,n2-standard-32,35.99,14.0136,ZERO_TIMER,00:00
cluster-wf_spark_322,UNKNOWN_DAG_ID,5,11,n2-standard-32,n2-standard-32,35.83,16.7405,ZERO_TIMER,00:00
cluster-wf_spark_251,UNKNOWN_DAG_ID,18,9,e2-standard-32,e2-standard-32,35.80,9.6242,ZERO_TIMER,00:00
cluster-wf_spark_238,UNKNOWN_DAG_ID,18,9,n2d-standard-32,n2d-standard-32,35.28,12.6075,ZERO_TIMER,00:00
cluster-wf_spark_273,UNKNOWN_DAG_ID,18,11,e2-standard-32,e2-standard-32,34.71,11.1961,ZERO_TIMER,00:00
cluster-wf_spark_65,UNKNOWN_DAG_ID,34,14,e2-standard-32,e2-standard-32,34.33,13.8420,ZERO_TIMER,00:00
cluster-wf_spark_75,UNKNOWN_DAG_ID,19,16,e2-standard-32,e2-standard-32,34.25,15.6517,ZERO_TIMER,00:00
cluster-wf_spark_52,UNKNOWN_DAG_ID,24,7,e2-standard-32,e2-standard-32,34.16,7.3458,ZERO_TIMER,00:00
cluster-wf_spark_85,UNKNOWN_DAG_ID,23,16,n2d-standard-32,n2d-standard-32,33.86,20.5693,ZERO_TIMER,00:00
cluster-wf_spark_349,UNKNOWN_DAG_ID,10,13,e2-standard-32,e2-standard-32,32.32,12.1629,ZERO_TIMER,00:00
cluster-wf_spark_312,UNKNOWN_DAG_ID,4,6,n2-standard-32,n2-standard-32,32.01,8.7236,ZERO_TIMER,00:00
cluster-wf_spark_129,UNKNOWN_DAG_ID,6,10,n2-standard-32,n2-standard-32,31.61,13.5393,ZERO_TIMER,00:00
cluster-wf_spark_321,UNKNOWN_DAG_ID,18,9,e2-standard-32,e2-standard-32,31.44,8.4506,ZERO_TIMER,00:00
cluster-wf_spark_184,UNKNOWN_DAG_ID,4,11,e2-standard-32,e2-standard-32,29.36,9.4719,ZERO_TIMER,00:00
cluster-wf_spark_163,UNKNOWN_DAG_ID,13,7,e2-standard-32,e2-standard-32,29.00,6.2354,ZERO_TIMER,00:00
cluster-wf_spark_152,UNKNOWN_DAG_ID,12,8,n2-standard-32,n2-standard-32,28.87,10.1156,ZERO_TIMER,00:00
cluster-wf_spark_168,UNKNOWN_DAG_ID,15,7,e2-standard-32,e2-standard-32,28.77,6.1876,ZERO_TIMER,00:00
cluster-wf_spark_66,UNKNOWN_DAG_ID,15,17,e2-standard-32,e2-standard-32,28.74,13.9041,ZERO_TIMER,00:00
cluster-wf_spark_295,UNKNOWN_DAG_ID,15,10,n2d-standard-32,n2d-standard-32,28.18,11.0752,ZERO_TIMER,00:00
cluster-wf_spark_341,UNKNOWN_DAG_ID,9,9,n2-standard-32,n2-standard-32,27.88,10.8556,ZERO_TIMER,00:00
cluster-wf_spark_344,UNKNOWN_DAG_ID,32,3,n2-highcpu-32,n2-highcpu-32,27.81,3.5592,ZERO_TIMER,00:00
cluster-wf_spark_56,UNKNOWN_DAG_ID,18,20,e2-standard-32,e2-standard-32,27.02,15.2530,ZERO_TIMER,00:00
cluster-wf_spark_229,UNKNOWN_DAG_ID,2,8,e2-standard-32,e2-standard-32,26.76,6.4741,ZERO_TIMER,00:00
cluster-wf_spark_193,UNKNOWN_DAG_ID,18,7,n2-standard-32,n2-standard-32,25.64,7.9857,ZERO_TIMER,00:00
cluster-wf_spark_277,UNKNOWN_DAG_ID,9,10,n2-standard-32,n2-standard-32,25.49,10.9151,ZERO_TIMER,00:00
cluster-wf_spark_306,UNKNOWN_DAG_ID,5,9,e2-standard-32,e2-standard-32,25.33,6.8077,ZERO_TIMER,00:00
cluster-wf_spark_367,UNKNOWN_DAG_ID,15,9,n2-standard-32,n2-standard-32,25.11,9.7769,ZERO_TIMER,00:00
cluster-wf_spark_291,UNKNOWN_DAG_ID,13,9,n2-standard-32,n2-standard-32,24.52,9.5457,ZERO_TIMER,00:00
cluster-wf_spark_319,UNKNOWN_DAG_ID,18,7,n2-standard-32,n2-standard-32,24.30,7.5675,ZERO_TIMER,00:00
cluster-wf_spark_237,UNKNOWN_DAG_ID,15,7,n2-standard-32,n2-standard-32,23.97,7.4670,ZERO_TIMER,00:00
cluster-wf_spark_48,UNKNOWN_DAG_ID,14,17,n2d-standard-32,n2d-standard-32,23.77,15.2869,ZERO_TIMER,00:00
cluster-wf_spark_76,UNKNOWN_DAG_ID,15,11,n2-standard-32,n2-standard-32,23.68,11.0614,ZERO_TIMER,00:00
cluster-wf_spark_233,UNKNOWN_DAG_ID,22,7,n2d-standard-32,n2d-standard-32,23.59,6.7432,ZERO_TIMER,00:00
cluster-wf_spark_179,UNKNOWN_DAG_ID,26,5,e2-standard-32,e2-standard-32,23.59,3.8038,ZERO_TIMER,00:00
cluster-wf_spark_218,UNKNOWN_DAG_ID,32,5,e2-standard-32,e2-standard-32,23.11,3.7272,ZERO_TIMER,00:00
cluster-wf_spark_276,UNKNOWN_DAG_ID,10,11,e2-standard-32,e2-standard-32,23.10,7.4519,ZERO_TIMER,00:00
cluster-wf_spark_348,UNKNOWN_DAG_ID,13,8,e2-standard-32,e2-standard-32,22.89,5.5382,ZERO_TIMER,00:00
cluster-wf_spark_290,UNKNOWN_DAG_ID,14,9,e2-standard-32,e2-standard-32,22.84,6.1395,ZERO_TIMER,00:00
cluster-wf_spark_110,UNKNOWN_DAG_ID,13,10,n2-standard-32,n2-standard-32,22.83,9.7784,ZERO_TIMER,00:00
cluster-wf_spark_80,UNKNOWN_DAG_ID,17,6,n2-standard-32,n2-standard-32,22.78,6.2089,ZERO_TIMER,00:00
cluster-wf_spark_362,UNKNOWN_DAG_ID,20,7,e2-standard-32,e2-standard-32,22.54,4.8465,ZERO_TIMER,00:00
cluster-wf_spark_206,UNKNOWN_DAG_ID,8,8,n2-standard-32,n2-standard-32,22.27,7.8030,ZERO_TIMER,00:00
cluster-wf_spark_191,UNKNOWN_DAG_ID,18,7,n2-standard-32,n2-standard-32,20.88,6.5038,ZERO_TIMER,00:00
cluster-wf_spark_234,UNKNOWN_DAG_ID,7,7,e2-standard-32,e2-standard-32,20.17,4.3377,ZERO_TIMER,00:00
cluster-wf_spark_244,UNKNOWN_DAG_ID,6,11,n2d-standard-32,n2d-standard-32,19.91,8.5365,ZERO_TIMER,00:00
cluster-wf_spark_194,UNKNOWN_DAG_ID,5,9,e2-standard-32,e2-standard-32,19.82,5.3268,ZERO_TIMER,00:00
cluster-wf_spark_164,UNKNOWN_DAG_ID,14,5,n2-standard-32,n2-standard-32,19.79,4.6221,ZERO_TIMER,00:00
cluster-wf_spark_20,UNKNOWN_DAG_ID,18,17,n2-standard-32,n2-standard-32,19.54,13.6934,ZERO_TIMER,00:00
cluster-wf_spark_252,UNKNOWN_DAG_ID,7,13,e2-standard-32,e2-standard-32,19.51,7.3434,ZERO_TIMER,00:00
cluster-wf_spark_308,UNKNOWN_DAG_ID,6,9,n2d-standard-32,n2d-standard-32,19.23,6.8716,ZERO_TIMER,00:00
cluster-wf_spark_213,UNKNOWN_DAG_ID,9,7,e2-standard-32,e2-standard-32,19.21,4.1305,ZERO_TIMER,00:00
cluster-wf_spark_315,UNKNOWN_DAG_ID,18,8,n2-standard-32,n2-standard-32,19.20,6.7260,ZERO_TIMER,00:00
cluster-wf_spark_148,UNKNOWN_DAG_ID,10,26,n2d-highcpu-4,n2d-highcpu-4,19.18,1.8991,ZERO_TIMER,00:00
cluster-wf_spark_187,UNKNOWN_DAG_ID,18,6,n2-standard-32,n2-standard-32,18.66,5.0857,ZERO_TIMER,00:00
cluster-wf_spark_149,UNKNOWN_DAG_ID,9,7,e2-standard-32,e2-standard-32,18.63,4.0061,ZERO_TIMER,00:00
cluster-wf_spark_182,UNKNOWN_DAG_ID,21,5,n2-standard-32,n2-standard-32,18.39,4.2959,ZERO_TIMER,00:00
cluster-wf_spark_151,UNKNOWN_DAG_ID,8,7,e2-standard-32,e2-standard-32,18.01,3.8721,ZERO_TIMER,00:00
cluster-wf_spark_17,UNKNOWN_DAG_ID,18,12,n2d-standard-32,n2d-standard-32,17.76,8.2509,ZERO_TIMER,00:00
cluster-wf_spark_369,UNKNOWN_DAG_ID,8,9,n2d-standard-32,n2d-standard-32,17.57,6.2800,ZERO_TIMER,00:00
cluster-wf_spark_117,UNKNOWN_DAG_ID,6,9,e2-standard-32,e2-standard-32,17.32,4.6558,ZERO_TIMER,00:00
cluster-wf_spark_212,UNKNOWN_DAG_ID,4,9,n2-standard-32,n2-standard-32,17.13,6.6686,ZERO_TIMER,00:00
cluster-wf_spark_132,UNKNOWN_DAG_ID,10,7,n2-standard-32,n2-standard-32,16.87,5.2535,ZERO_TIMER,00:00
cluster-wf_spark_255,UNKNOWN_DAG_ID,13,7,n2-standard-32,n2-standard-32,16.31,5.0792,ZERO_TIMER,00:00
cluster-wf_spark_368,UNKNOWN_DAG_ID,18,5,n2-standard-32,n2-standard-32,16.27,3.7995,ZERO_TIMER,00:00
cluster-wf_spark_174,UNKNOWN_DAG_ID,23,5,n2-standard-32,n2-standard-32,16.23,3.7914,ZERO_TIMER,00:00
cluster-wf_spark_119,UNKNOWN_DAG_ID,12,7,n2-standard-32,n2-standard-32,16.22,5.0526,ZERO_TIMER,00:00
cluster-wf_spark_292,UNKNOWN_DAG_ID,13,5,e2-standard-32,e2-standard-32,16.10,2.5973,ZERO_TIMER,00:00
cluster-wf_spark_239,UNKNOWN_DAG_ID,8,8,n2d-standard-32,n2d-standard-32,15.85,5.0986,ZERO_TIMER,00:00
cluster-wf_spark_364,UNKNOWN_DAG_ID,7,9,n2-standard-32,n2-standard-32,15.24,5.9348,ZERO_TIMER,00:00
cluster-wf_spark_287,UNKNOWN_DAG_ID,15,7,e2-standard-32,e2-standard-32,15.20,3.2688,ZERO_TIMER,00:00
cluster-wf_spark_262,UNKNOWN_DAG_ID,12,5,e2-standard-32,e2-standard-32,14.89,2.4007,ZERO_TIMER,00:00
cluster-wf_spark_53,UNKNOWN_DAG_ID,11,9,e2-standard-32,e2-standard-32,14.65,3.9367,ZERO_TIMER,00:00
cluster-wf_spark_340,UNKNOWN_DAG_ID,4,9,n2-standard-32,n2-standard-32,14.33,5.5799,ZERO_TIMER,00:00
cluster-wf_spark_342,UNKNOWN_DAG_ID,15,6,e2-standard-32,e2-standard-32,14.31,2.6924,ZERO_TIMER,00:00
cluster-wf_spark_71,UNKNOWN_DAG_ID,12,7,e2-standard-32,e2-standard-32,14.13,3.0384,ZERO_TIMER,00:00
cluster-wf_spark_134,UNKNOWN_DAG_ID,12,7,n2d-standard-32,n2d-standard-32,13.92,3.9801,ZERO_TIMER,00:00
cluster-wf_spark_282,UNKNOWN_DAG_ID,12,9,n2-standard-32,n2-standard-32,13.52,5.2637,ZERO_TIMER,00:00
cluster-wf_spark_55,UNKNOWN_DAG_ID,11,6,e2-standard-32,e2-standard-32,13.48,2.5373,ZERO_TIMER,00:00
cluster-wf_spark_127,UNKNOWN_DAG_ID,13,5,e2-standard-32,e2-standard-32,13.26,2.1394,ZERO_TIMER,00:00
cluster-wf_spark_266,UNKNOWN_DAG_ID,5,9,n2d-standard-32,n2d-standard-32,13.12,4.6878,ZERO_TIMER,00:00
cluster-wf_spark_18,UNKNOWN_DAG_ID,16,6,e2-standard-32,e2-standard-32,13.07,2.4599,ZERO_TIMER,00:00
cluster-wf_spark_289,UNKNOWN_DAG_ID,10,7,n2d-standard-32,n2d-standard-32,13.03,3.7252,ZERO_TIMER,00:00
cluster-wf_spark_160,UNKNOWN_DAG_ID,15,5,n2d-standard-32,n2d-standard-32,12.82,2.7477,ZERO_TIMER,00:00
cluster-wf_spark_39,UNKNOWN_DAG_ID,11,7,e2-standard-32,e2-standard-32,12.74,2.7402,ZERO_TIMER,00:00
cluster-wf_spark_310,UNKNOWN_DAG_ID,21,3,n2d-highcpu-32,n2d-highcpu-32,12.46,1.4614,ZERO_TIMER,00:00
cluster-wf_spark_214,UNKNOWN_DAG_ID,15,4,n2-standard-32,n2-standard-32,12.35,2.4048,ZERO_TIMER,00:00
cluster-wf_spark_180,UNKNOWN_DAG_ID,6,7,e2-standard-32,e2-standard-32,12.29,2.6438,ZERO_TIMER,00:00
cluster-wf_spark_121,UNKNOWN_DAG_ID,8,5,e2-standard-32,e2-standard-32,12.29,1.9828,ZERO_TIMER,00:00
cluster-wf_spark_141,UNKNOWN_DAG_ID,13,4,n2-standard-32,n2-standard-32,11.95,2.3256,ZERO_TIMER,00:00
cluster-wf_spark_170,UNKNOWN_DAG_ID,6,7,n2d-standard-32,n2d-standard-32,11.90,3.4007,ZERO_TIMER,00:00
cluster-wf_spark_156,UNKNOWN_DAG_ID,4,7,n2-standard-32,n2-standard-32,11.74,3.6568,ZERO_TIMER,00:00
cluster-wf_spark_155,UNKNOWN_DAG_ID,11,5,n2-standard-32,n2-standard-32,11.70,2.7339,ZERO_TIMER,00:00
cluster-wf_spark_334,UNKNOWN_DAG_ID,8,7,e2-standard-32,e2-standard-32,11.38,2.4466,ZERO_TIMER,00:00
cluster-wf_spark_366,UNKNOWN_DAG_ID,9,9,n2-standard-32,n2-standard-32,11.25,4.3789,ZERO_TIMER,00:00
cluster-wf_spark_260,UNKNOWN_DAG_ID,10,5,e2-standard-32,e2-standard-32,11.21,1.8073,ZERO_TIMER,00:00
cluster-wf_spark_3,UNKNOWN_DAG_ID,8,12,e2-standard-32,e2-standard-32,11.18,3.9057,ZERO_TIMER,00:00
cluster-wf_spark_236,UNKNOWN_DAG_ID,9,5,n2-standard-32,n2-standard-32,11.09,2.5903,ZERO_TIMER,00:00
cluster-wf_spark_283,UNKNOWN_DAG_ID,11,7,n2d-standard-32,n2d-standard-32,11.06,3.1613,ZERO_TIMER,00:00
cluster-wf_spark_215,UNKNOWN_DAG_ID,12,4,e2-standard-32,e2-standard-32,10.85,1.4586,ZERO_TIMER,00:00
cluster-wf_spark_99,UNKNOWN_DAG_ID,11,6,n2-standard-32,n2-standard-32,10.60,2.8876,ZERO_TIMER,00:00
cluster-wf_spark_166,UNKNOWN_DAG_ID,13,4,e2-standard-32,e2-standard-32,10.50,1.4117,ZERO_TIMER,00:00
cluster-wf_spark_323,UNKNOWN_DAG_ID,7,7,n2-standard-32,n2-standard-32,10.40,3.2386,ZERO_TIMER,00:00
cluster-wf_spark_2,UNKNOWN_DAG_ID,10,6,n2d-standard-32,n2d-standard-32,10.32,2.5825,ZERO_TIMER,00:00
cluster-wf_spark_302,UNKNOWN_DAG_ID,23,3,e2-highcpu-32,e2-highcpu-32,10.09,0.9038,ZERO_TIMER,00:00
cluster-wf_spark_243,UNKNOWN_DAG_ID,10,7,e2-standard-32,e2-standard-32,9.95,2.1396,ZERO_TIMER,00:00
cluster-wf_spark_305,UNKNOWN_DAG_ID,2,6,e2-standard-32,e2-standard-32,9.93,1.8691,ZERO_TIMER,00:00
cluster-wf_spark_320,UNKNOWN_DAG_ID,6,7,e2-standard-32,e2-standard-32,9.93,2.1361,ZERO_TIMER,00:00
cluster-wf_spark_195,UNKNOWN_DAG_ID,7,5,e2-standard-32,e2-standard-32,9.79,1.5785,ZERO_TIMER,00:00
cluster-wf_spark_154,UNKNOWN_DAG_ID,12,4,n2-standard-32,n2-standard-32,9.78,1.9032,ZERO_TIMER,00:00
cluster-wf_spark_278,UNKNOWN_DAG_ID,1,3,n2d-standard-32,n2d-standard-32,9.77,1.3958,ZERO_TIMER,00:00
cluster-wf_spark_138,UNKNOWN_DAG_ID,5,7,e2-standard-32,e2-standard-32,9.66,2.0763,ZERO_TIMER,00:00
cluster-wf_spark_10,UNKNOWN_DAG_ID,11,6,n2-standard-32,n2-standard-32,9.49,2.5864,ZERO_TIMER,00:00
cluster-wf_spark_327,UNKNOWN_DAG_ID,3,9,n2-standard-32,n2-standard-32,9.37,3.6485,ZERO_TIMER,00:00
cluster-wf_spark_162,UNKNOWN_DAG_ID,10,4,n2-standard-32,n2-standard-32,9.35,1.8195,ZERO_TIMER,00:00
cluster-wf_spark_279,UNKNOWN_DAG_ID,8,7,n2-standard-32,n2-standard-32,9.19,2.8624,ZERO_TIMER,00:00
cluster-wf_spark_28,UNKNOWN_DAG_ID,11,6,n2-standard-32,n2-standard-32,9.16,2.4977,ZERO_TIMER,00:00
cluster-wf_spark_269,UNKNOWN_DAG_ID,13,3,n2-highcpu-32,n2-highcpu-32,9.16,1.1720,ZERO_TIMER,00:00
cluster-wf_spark_325,UNKNOWN_DAG_ID,9,5,n2d-standard-32,n2d-standard-32,9.14,1.9591,ZERO_TIMER,00:00
cluster-wf_spark_343,UNKNOWN_DAG_ID,12,7,n2-standard-32,n2-standard-32,9.08,2.8270,ZERO_TIMER,00:00
cluster-wf_spark_248,UNKNOWN_DAG_ID,8,7,n2-standard-32,n2-standard-32,9.07,2.8238,ZERO_TIMER,00:00
cluster-wf_spark_116,UNKNOWN_DAG_ID,10,4,e2-standard-32,e2-standard-32,9.06,1.2173,ZERO_TIMER,00:00
cluster-wf_spark_337,UNKNOWN_DAG_ID,7,7,e2-standard-32,e2-standard-32,8.98,1.9302,ZERO_TIMER,00:00
cluster-wf_spark_115,UNKNOWN_DAG_ID,2,5,n2d-standard-32,n2d-standard-32,8.96,1.9211,ZERO_TIMER,00:00
cluster-wf_spark_177,UNKNOWN_DAG_ID,2,4,n2d-standard-32,n2d-standard-32,8.94,1.5978,ZERO_TIMER,00:00
cluster-wf_spark_210,UNKNOWN_DAG_ID,6,5,n2-standard-32,n2-standard-32,8.55,1.9969,ZERO_TIMER,00:00
cluster-wf_spark_185,UNKNOWN_DAG_ID,4,7,n2-standard-32,n2-standard-32,8.47,2.6368,ZERO_TIMER,00:00
cluster-wf_spark_126,UNKNOWN_DAG_ID,3,7,n2-standard-32,n2-standard-32,8.44,2.6278,ZERO_TIMER,00:00
cluster-wf_spark_284,UNKNOWN_DAG_ID,4,5,n2d-standard-32,n2d-standard-32,8.34,1.7875,ZERO_TIMER,00:00
cluster-wf_spark_21,UNKNOWN_DAG_ID,9,7,n2d-standard-32,n2d-standard-32,8.22,2.3501,ZERO_TIMER,00:00
cluster-wf_spark_226,UNKNOWN_DAG_ID,9,5,n2-standard-32,n2-standard-32,7.85,1.8340,ZERO_TIMER,00:00
cluster-wf_spark_197,UNKNOWN_DAG_ID,9,5,n2-standard-32,n2-standard-32,7.83,1.8302,ZERO_TIMER,00:00
cluster-wf_spark_353,UNKNOWN_DAG_ID,9,3,n2-highcpu-32,n2-highcpu-32,7.76,0.9938,ZERO_TIMER,00:00
cluster-wf_spark_268,UNKNOWN_DAG_ID,9,3,n2-highcpu-32,n2-highcpu-32,7.67,0.9815,ZERO_TIMER,00:00
cluster-wf_spark_72,UNKNOWN_DAG_ID,8,3,n2-standard-32,n2-standard-32,7.54,1.1748,ZERO_TIMER,00:00
cluster-wf_spark_161,UNKNOWN_DAG_ID,9,4,e2-standard-32,e2-standard-32,7.48,1.0052,ZERO_TIMER,00:00
cluster-wf_spark_288,UNKNOWN_DAG_ID,9,5,n2-standard-32,n2-standard-32,7.41,1.7319,ZERO_TIMER,00:00
cluster-wf_spark_140,UNKNOWN_DAG_ID,9,4,n2-standard-32,n2-standard-32,7.33,1.4273,ZERO_TIMER,00:00
cluster-wf_spark_199,UNKNOWN_DAG_ID,3,5,n2-standard-32,n2-standard-32,7.33,1.7112,ZERO_TIMER,00:00
cluster-wf_spark_198,UNKNOWN_DAG_ID,10,5,n2-standard-32,n2-standard-32,7.29,1.7022,ZERO_TIMER,00:00
cluster-wf_spark_27,UNKNOWN_DAG_ID,9,5,e2-standard-32,e2-standard-32,7.20,1.1611,ZERO_TIMER,00:00
cluster-wf_spark_169,UNKNOWN_DAG_ID,4,5,e2-standard-32,e2-standard-32,7.14,1.1509,ZERO_TIMER,00:00
cluster-wf_spark_103,UNKNOWN_DAG_ID,7,3,n2d-standard-32,n2d-standard-32,7.14,1.0200,ZERO_TIMER,00:00
cluster-wf_spark_338,UNKNOWN_DAG_ID,6,6,n2-standard-32,n2-standard-32,7.11,1.9386,ZERO_TIMER,00:00
cluster-wf_spark_186,UNKNOWN_DAG_ID,4,9,n2-standard-32,n2-standard-32,7.04,2.7406,ZERO_TIMER,00:00
